date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-05-28 11:50:06,RS1140405,114,Senate,405,2016-05-09,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.0,-0.011,-0.168,-0.485,0.881,0.946,-19.638,0.808
2017-05-28 11:50:06,RS1140406,114,Senate,406,2016-05-11,,On the Cloture Motion,Of a perfecting nature.,,,,,,,,-0.048,-0.048,-0.174,-0.325,0.881,0.949,-20.478,0.813
2017-05-28 11:50:06,RS1140407,114,Senate,407,2016-05-11,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140408,114,Senate,408,2016-05-11,,On the Amendment,To use Federal and State expertise to mitigate fish and wildlife impacts at Corps of Engineers projects.,,,,,,,,-0.141,-0.101,0.381,0.061,0.872,0.949,-9.727,0.906
2017-05-28 11:50:06,RS1140409,114,Senate,409,2016-05-11,,On the Amendment,To provide for the operation of reservoir projects by the Bureau of Reclamation.,,,,,,,,0.109,-0.125,-0.194,-0.284,0.875,0.939,-17.465,0.838
2017-05-28 11:50:06,RS1140410,114,Senate,410,2016-05-12,,On Passage of the Bill,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.682,-0.171,0.288,-0.09,0.625,0.969,-12.758,0.878
2017-05-28 11:50:06,RS1140411,114,Senate,411,2016-05-16,,On the Nomination,"Paula Xinis, of Maryland, to be United States District Judge for the District of Maryland",,,,,,,,0.283,-0.046,0.22,0.243,0.647,0.862,-19.263,0.801
2017-05-28 11:50:06,RS1140412,114,Senate,412,2016-05-17,,On the Cloture Motion,Making supplemental appropriations for fiscal year 2016 to respond to Zika virus.,,,,,,,,0.163,-0.075,0.201,0.263,0.872,0.938,-16.568,0.843
2017-05-28 11:50:06,RS1140413,114,Senate,413,2016-05-17,,On the Cloture Motion,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.037,-0.084,-0.454,0.172,1.0,1.0,-0.388,0.996
2017-05-28 11:50:06,RS1140414,114,Senate,414,2016-05-17,,On the Cloture Motion,Zika response and preparedness.,,,,,,,,0.443,-0.059,0.338,0.147,0.586,0.876,-22.686,0.791
2017-05-28 11:50:06,RS1140415,114,Senate,415,2016-05-19,,On the Motion,Zika response and preparedness.,,,,,,,,0.458,-0.049,0.385,0.194,0.714,0.918,-20.476,0.811
2017-05-28 11:50:06,RS1140416,114,Senate,416,2016-05-19,,On the Amendment,Zika response and preparedness.,,,,,,,,0.437,-0.07,0.358,0.025,0.633,0.888,-22.365,0.796
2017-05-28 11:50:06,RS1140417,114,Senate,417,2016-05-19,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.648,-0.039,0.326,0.181,0.2,0.918,-14.174,0.865
2017-05-28 11:50:06,RS1140418,114,Senate,418,2016-05-19,,On the Motion,To extend and expand eligibility for the Veterans Choice Program of the Department of Veterans Affairs and to establish consistent criteria and standards relating to the use of amounts under the Medical Community Care account of the Department of Veteran Affairs.,,,,,,,,0.77,0.156,0.144,0.066,0.0,0.857,-37.001,0.686
2017-05-28 11:50:06,RS1140419,114,Senate,419,2016-05-19,,On the Amendment,To prohibit the use of funds to carry out a final rule and notice of the Department of Housing and Urban Development.,,,,,,,,-0.458,-0.159,-0.319,0.003,-0.111,0.896,-19.912,0.813
2017-05-28 11:50:06,RS1140420,114,Senate,420,2016-05-19,,On the Motion to Table,To prohibit the use of funds to carry out a rule and notice of the Department of Housing and Urban Development.,,,,,,,,0.38,-0.04,0.343,0.353,0.73,0.897,-18.65,0.825
2017-05-28 11:50:06,RS1140421,114,Senate,421,2016-05-19,,On Passage of the Bill,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.683,0.027,0.264,0.227,0.375,0.948,-16.264,0.846
2017-05-28 11:50:06,RS1140422,114,Senate,422,2016-05-23,,On Passage of the Bill,A bill to reauthorize certain programs established by the Adam Walsh Child Protection and Safety Act of 2006.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140423,114,Senate,423,2016-05-24,,On the Joint Resolution,"A joint resolution disapproving the rule submitted by the Department of Labor relating to the definition of the term ""Fiduciary"".",,,,,,,,-0.067,-0.116,-0.379,-0.251,0.927,0.969,-6.181,0.938
2017-05-28 11:50:06,RS1140424,114,Senate,424,2016-05-24,,On the Motion to Proceed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Secretary of Agriculture relating to inspection of fish of the order Siluriformes.",,,,,,,,0.141,0.155,0.011,0.272,0.2,0.67,-60.864,0.534
2017-05-28 11:50:06,RS1140425,114,Senate,425,2016-05-25,,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Secretary of Agriculture relating to inspection of fish of the order Siluriformes.",,,,,,,,0.127,0.091,-0.0,0.274,,,-62.67219,0.528
2017-05-28 11:50:06,RS1140426,114,Senate,426,2016-05-25,,On Cloture on the Motion to Proceed,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140427,114,Senate,427,2016-05-26,,On the Nomination,"Laura S. H. Holgate, of Virginia, to be the Representative of the United States of America to the International Atomic Energy Agency, with the rank of Ambassador",,,,,,,,0.449,-0.044,0.201,0.137,0.448,0.833,-32.86,0.71
2017-05-28 11:50:06,RS1140428,114,Senate,428,2016-06-06,,On the Amendment,To modify the requirement that the Secretary of Defense implement measures to maintain the critical wartime medical readiness skills and core competencies of health care providers within the Armed Forces.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140429,114,Senate,429,2016-06-07,,On the Amendment,"To provide that certain provisions in this Act relating to limitations, transparency, and oversight regarding medical research conducted by the Department of Defense shall have mo force or effect.",,,,,,,,0.423,-0.095,0.323,-0.08,0.594,0.867,-23.849,0.784
2017-05-28 11:50:06,RS1140430,114,Senate,430,2016-06-07,,On the Amendment,To strike the provision relating to the pilot program on privatization of the Defense Commissary System.,,,,,,,,0.511,-0.297,0.114,-0.08,0.286,0.796,-45.615,0.628
2017-05-28 11:50:06,RS1140431,114,Senate,431,2016-06-08,,On the Cloture Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140432,114,Senate,432,2016-06-08,,On the Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.142,-0.09,0.193,0.111,0.891,0.947,-16.64,0.839
2017-05-28 11:50:06,RS1140433,114,Senate,433,2016-06-08,,On the Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,-0.105,-0.127,-0.437,-0.234,0.974,0.989,-4.358,0.955
2017-05-28 11:50:06,RS1140434,114,Senate,434,2016-06-09,,On the Cloture Motion,To authorize parity for defense and nondefense spending pursuant to the Bipartisan Budget Act of 2015.,,,,,,,,0.025,-0.089,0.208,0.248,0.884,0.949,-14.75,0.86
2017-05-28 11:50:06,RS1140435,114,Senate,435,2016-06-09,,On the Cloture Motion,To address unfunded priorities of the Armed Forces.,,,,,,,,-0.022,-0.151,-0.07,-0.333,0.381,0.735,-49.53,0.603
2017-05-28 11:50:06,RS1140436,114,Senate,436,2016-06-10,,On the Cloture Motion,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,-0.257,-0.263,-0.129,-0.429,0.478,0.868,-28.593,0.73
2017-05-28 11:50:06,RS1140437,114,Senate,437,2016-06-14,,On Passage of the Bill,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,0.082,0.997,-0.014,0.288,0.0,0.867,-34.915,0.7
2017-05-28 11:50:06,RS1140438,114,Senate,438,2016-06-14,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.467,-0.884,0.11,-0.603,-0.667,0.948,-14.339,0.863
2017-05-28 11:50:06,RS1140439,114,Senate,439,2016-06-16,,On the Cloture Motion,"To authorize the Attorney General and Secretary of Health and Human Services to award grants to address the national epidemics of prescription opioid abuse and heroin use, and to provide for the establishment of an inter-agency task force to review, modiy, and update best practices for pain management and prescribing pain medication, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140440,114,Senate,440,2016-06-16,,On the Motion,"To authorize the Attorney General and Secretary of Health and Human Services to award grants to address the national epidemics of prescription opioid abuse and heroin use, and to provide for the establishment of an inter-agency task force to review, modiy, and update best practices for pain management and prescribing pain medication, and for other purposes.",,,,,,,,0.418,0.109,0.245,0.497,0.655,0.895,-26.716,0.755
2017-05-28 11:50:06,RS1140441,114,Senate,441,2016-06-16,,On the Motion,"To authorize the Attorney General and Secretary of Health and Human Services to award grants to address the national epidemics of prescription opioid abuse and heroin use, and to provide for the establishment of an inter-agency task force to review, modiy, and update best practices for pain management and prescribing pain medication, and for other purposes.",,,,,,,,0.478,0.085,0.203,0.27,0.458,0.862,-31.193,0.718
2017-05-28 11:50:06,RS1140442,114,Senate,442,2016-06-20,,On the Cloture Motion,To address gun violence and improve the availability of records to the National Instant Criminal Background Check System.,,,,,,,,0.086,-0.084,-0.224,-0.245,0.915,0.96,-11.243,0.894
2017-05-28 11:50:06,RS1140443,114,Senate,443,2016-06-20,,On the Cloture Motion,"A bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.0,-0.093,0.297,0.545,0.909,0.96,-7.685,0.926
2017-05-28 11:50:06,RS1140444,114,Senate,444,2016-06-20,,On the Cloture Motion,"To Secure our Homeland from radical Islamists by Enhancing Law enforcement Detection (""SHIELD"").",,,,,,,,0.043,0.007,-0.258,-0.635,0.979,0.99,-9.481,0.91
2017-05-28 11:50:06,RS1140445,114,Senate,445,2016-06-20,,On the Cloture Motion,To authorize the Attorney General to deny requests to transfer a firearm to known or suspected terrorists.,,,,,,,,0.084,-0.097,0.281,0.495,0.894,0.95,-8.033,0.923
2017-05-28 11:50:06,RS1140446,114,Senate,446,2016-06-20,,On the Motion to Table,"A bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,-0.072,-0.119,-0.403,-0.271,0.952,0.98,-5.167,0.949
2017-05-28 11:50:06,RS1140447,114,Senate,447,2016-06-22,,On the Cloture Motion,"To amend section 2709 of title 18, United States Code, to clarify that the Government may obtain a specified set of electronic communication transactional records under that section, and to make permanent the authority for individual terrorists to be treted as agents of foreign powers under the Foreign Intelligence Surveillance Act of 1978.",,,,,,,,-0.075,-0.156,-0.096,-0.468,0.579,0.833,-39.252,0.664
2017-05-28 11:50:06,RS1140448,114,Senate,448,2016-06-23,,On the Motion to Table,"A bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.203,0.01,-0.221,-0.561,0.848,0.929,-18.086,0.831
2017-05-28 11:50:06,RS1140449,114,Senate,449,2016-06-23,,On the Motion to Table,To authorize the Attorney General to delay or deny the transfer of firearms and explosives and issuance of Federal firearms and explosives licenses and permits to known or suspected terrorists.,,,,,,,,0.392,-0.509,0.1,-0.074,0.032,0.694,-51.464,0.591
2017-05-28 11:50:06,RS1140450,114,Senate,450,2016-06-27,,On the Nomination,"Robert F. Rossiter, Jr., of Nebraska, to be United States District Judge for the District of Nebraska",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140451,114,Senate,451,2016-06-28,,On the Cloture Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.081,-0.095,-0.175,-0.017,0.917,0.96,-18.68,0.83
2017-05-28 11:50:06,RS1140452,114,Senate,452,2016-06-29,,On the Cloture Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,0.14,-0.481,0.012,-0.215,0.0,0.68,-63.754,0.529
2017-05-28 11:50:06,RS1140453,114,Senate,453,2016-06-29,,On the Motion to Table,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,-0.046,0.017,0.156,0.235,0.841,0.929,-21.417,0.804
2017-05-28 11:50:06,RS1140454,114,Senate,454,2016-06-29,,On the Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,-0.432,-0.349,-0.191,-0.377,0.538,0.939,-22.29,0.797
2017-05-28 11:50:06,RS1140455,114,Senate,455,2016-06-29,,On the Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,0.142,-0.752,0.013,-0.195,-0.067,0.673,-58.718,0.549
2017-05-28 11:50:06,RS1140456,114,Senate,456,2016-06-29,,On the Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,-0.261,-0.218,-0.136,-0.239,0.552,0.866,-34.007,0.704
2017-05-28 11:50:06,RS1140457,114,Senate,457,2016-07-06,,On the Nomination,"Brian R. Martinotti, of New Jersey, to be United States District Judge for the District of New Jersey",,,,,,,,0.533,0.509,0.217,0.716,0.2,0.959,-12.465,0.879
2017-05-28 11:50:06,RS1140458,114,Senate,458,2016-07-06,,On Cloture on the Motion to Proceed,A bill to ensure that State and local law enforcement may cooperate with Federal officials to protect our communities from violent criminals and suspected terrorists who are illegally present in the United States.,,,,,,,,0.02,-0.082,-0.331,-0.549,0.955,0.979,-5.349,0.946
2017-05-28 11:50:06,RS1140459,114,Senate,459,2016-07-06,,On Cloture on the Motion to Proceed,A bill to amend the Immigration and Nationality Act to increase penalties for individuals who illegally reenter the United States after being removed and for other purposes.,,,,,,,,-0.062,-0.117,-0.448,-0.4,1.0,1.0,-2.75,0.972
2017-05-28 11:50:06,RS1140460,114,Senate,460,2016-07-06,,On the Cloture Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,-0.203,-0.227,-0.109,-0.329,0.406,0.804,-38.588,0.672
2017-05-28 11:50:06,RS1140461,114,Senate,461,2016-07-07,,On the Motion to Table,To change the enactment date.,,,,,,,,-0.224,-0.194,0.129,0.232,0.484,0.828,-34.879,0.687
2017-05-28 11:50:06,RS1140462,114,Senate,462,2016-07-07,,On the Motion,"A bill to reauthorize and amend the National Sea Grant College Program Act, and for other purposes.",,,,,,,,-0.146,-0.29,-0.071,-0.444,0.333,0.785,-42.653,0.632
2017-05-28 11:50:06,RS1140463,114,Senate,463,2016-07-07,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,0.033,-0.075,-0.222,-0.162,0.932,0.968,-9.654,0.902
2017-05-28 11:50:06,RS1140464,114,Senate,464,2016-07-12,,On the Cloture Motion,"An original bill to provide for the modernization of the energy policy of the United States, and for other purposes.",,,,,,,,0.822,-0.143,0.429,0.116,-0.333,0.954,-10.142,0.89
2017-05-28 11:50:06,RS1140465,114,Senate,465,2016-07-13,,On the Cloture Motion,"To authorize the Attorney General and Secretary of Health and Human Services to award grants to address the national epidemics of prescription opioid abuse and heroin use, and to provide for the establishment of an inter-agency task force to review, modiy, and update best practices for pain management and prescribing pain medication, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140466,114,Senate,466,2016-07-13,,On the Motion,"An act to amend title 49, United States Code, to extend authorizations for the airport improvement program, to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, and for other puroses.",,,,,,,,0.405,0.885,0.072,0.513,0.0,0.957,-17.422,0.829
2017-05-28 11:50:06,RS1140467,114,Senate,467,2016-07-13,,On the Nomination,"Carla D. Hayden, of Maryland, to be Librarian of Congress for a term of ten years",,,,,,,,0.528,-0.378,0.175,-0.116,0.167,0.837,-30.819,0.715
2017-05-28 11:50:06,RS1140468,114,Senate,468,2016-07-13,,On the Conference Report,"To authorize the Attorney General and Secretary of Health and Human Services to award grants to address the national epidemics of prescription opioid abuse and heroin use, and to provide for the establishment of an inter-agency task force to review, modiy, and update best practices for pain management and prescribing pain medication, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140469,114,Senate,469,2016-07-14,,On the Cloture Motion,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,-0.534,0.365,-0.194,0.216,0.143,0.938,-17.801,0.832
2017-05-28 11:50:06,RS1140470,114,Senate,470,2016-07-14,,On the Motion,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,0.606,0.092,0.236,0.404,0.083,0.885,-23.482,0.783
2017-05-28 11:50:06,RS1140471,114,Senate,471,2016-07-14,,On the Motion,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,-0.354,-0.576,-0.13,-0.456,0.25,0.907,-24.583,0.776
2017-05-28 11:50:06,RS1140472,114,Senate,472,2016-07-14,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,-0.055,-0.107,-0.449,-0.236,0.976,0.99,-2.706,0.972
2017-05-28 11:50:06,RS1140473,114,Senate,473,2016-07-14,,On the Cloture Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.043,-0.107,-0.22,0.142,0.955,0.979,-10.25,0.899
2017-05-28 11:50:06,RS1140474,114,Senate,474,2016-09-06,,On the Cloture Motion,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,0.053,-0.101,-0.184,-0.009,0.935,0.969,-15.397,0.855
2017-05-28 11:50:06,RS1140475,114,Senate,475,2016-09-06,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,-0.055,-0.112,-0.451,-0.238,0.977,0.99,-2.693,0.973
2017-05-28 11:50:06,RS1140476,114,Senate,476,2016-09-08,,On the Nomination,"Peter Michael McKinley, of Virginia, to be Ambassador to the Federative Republic of Brazil",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140477,114,Senate,477,2016-09-12,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140478,114,Senate,478,2016-09-14,,On the Motion,In the nature of a substitute.,,,,,,,,0.669,-0.12,0.194,-0.035,0.083,0.887,-27.947,0.75
2017-05-28 11:50:06,RS1140479,114,Senate,479,2016-09-14,,On the Cloture Motion,"A bill to provide for the conservation and development of water and related resources, to authorize the Secretary of the Army to construct various projects for improvements to rivers and harbors of the United States, and for other purposes.",,,,,,,,0.868,-0.252,0.464,-0.179,0.0,0.969,-3.896,0.961
2017-05-28 11:50:06,RS1140480,114,Senate,480,2016-09-15,,On Passage of the Bill,"A bill to provide for the conservation and development of water and related resources, to authorize the Secretary of the Army to construct various projects for improvements to rivers and harbors of the United States, and for other purposes.",,,,,,,,0.868,-0.25,0.464,-0.177,0.0,0.969,-3.896,0.961
2017-05-28 11:50:06,RS1140481,114,Senate,481,2016-09-15,,On the Nomination,"Susan S. Gibson, of Virginia, to be Inspector General of the National Reconnaissance Office",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140482,114,Senate,482,2016-09-19,,On Passage of the Bill,"A bill to amend title 38, United States Code, to extend certain expiring provisions of law administered by the Secretary of Veterans Affairs, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140483,114,Senate,483,2016-09-20,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,0.694,-0.233,0.323,-0.136,0.429,0.958,-11.92,0.883
2017-05-28 11:50:06,RS1140484,114,Senate,484,2016-09-21,,On the Motion to Table,A joint resolution relating to the disapproval of the proposed foreign military sale to the Government of the Kingdom of Saudi Arabia of M1A1/A2 Abrams Tank structures and other major defense equipment.,,,,,,,,-0.301,-0.343,-0.12,-0.211,0.296,0.806,-38.482,0.675
2017-05-28 11:50:06,RS1140485,114,Senate,485,2016-09-27,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.095,0.141,-0.091,-0.304,0.533,0.79,-44.292,0.642
2017-05-28 11:50:06,RS1140486,114,Senate,486,2016-09-27,,On the Cloture Motion,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,0.264,-0.073,-0.106,-0.122,0.575,0.828,-43.936,0.642
2017-05-28 11:50:06,RS1140487,114,Senate,487,2016-09-28,wikipedia,On Overriding the Veto,"A bill to deter terrorism, provide justice for victims, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140488,114,Senate,488,2016-09-28,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,0.293,-0.785,0.037,-0.282,0.143,0.816,-45.758,0.627
2017-05-28 11:50:06,RS1140489,114,Senate,489,2016-09-28,,On the Cloture Motion,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,0.293,-0.785,0.037,-0.282,0.143,0.816,-45.758,0.627
2017-05-28 11:50:06,RS1140490,114,Senate,490,2016-09-28,,On Passage of the Bill,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.",,,,,,,,0.211,-0.691,0.022,-0.271,0.154,0.776,-51.534,0.591
2017-05-28 11:50:06,RS1140491,114,Senate,491,2016-11-15,,On Passage of the Bill,A bill to amend the Veterans' Oral History Project Act to allow the collection of video and audio recordings of biographical histories by immediate family members of members of the Armed Forces who died as a result of their service during a period of war.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140492,114,Senate,492,2016-11-17,,On Cloture on the Motion to Proceed,"A bill to provide for reforms of the administration of the outer Continental Shelf of the United States, to provide for the development of geothermal, solar, and wind energy on public land, and for other purposes.",,,,,,,,0.068,0.014,-0.211,-0.509,0.894,0.949,-15.012,0.858
2017-05-28 11:50:06,RS1140493,114,Senate,493,2016-11-29,,On Passage of the Bill,"A bill to require studies and reports examining the use of, and opportunities to use, technology-enabled collaborative learning and capacity building models to improve programs of the Department of Health and Human Services, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140494,114,Senate,494,2016-12-01,,On Passage of the Bill,A bill to reauthorize the Iran Sanctions Act of 1996.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140495,114,Senate,495,2016-12-05,,On the Cloture Motion,"A bill to authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes.",,,,,,,,-0.536,-0.716,-0.108,-0.256,0.077,0.878,-36.158,0.691
2017-05-28 11:50:06,RS1140496,114,Senate,496,2016-12-07,,On the Motion,"A bill to authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes.",,,,,,,,-0.286,-0.81,-0.132,-0.762,0.2,0.96,-10.424,0.9
2017-05-28 11:50:06,RS1140497,114,Senate,497,2016-12-07,,On the Cloture Motion,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,-0.041,-0.854,-0.042,-0.662,0.143,0.939,-18.143,0.833
2017-05-28 11:50:06,RS1140498,114,Senate,498,2016-12-08,,On the Conference Report,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such iscal year, and for other purposes.",,,,,,,,-0.041,-0.854,-0.042,-0.662,0.143,0.939,-18.143,0.833
2017-05-28 11:50:06,RS1140499,114,Senate,499,2016-12-09,,On the Cloture Motion,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,-0.104,-0.369,-0.057,-0.2,0.211,0.697,-54.518,0.577
2017-05-28 11:50:06,RS1140500,114,Senate,500,2016-12-09,,On the Motion,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",,,,,,,,-0.121,-0.245,-0.036,-0.161,-0.083,0.606,-60.825,0.541
2017-05-28 11:50:06,RS1140501,114,Senate,501,2016-12-10,,On the Cloture Motion,"A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the ""George P. Kazen Federal Building and United States Courthouse"".",,,,,,,,-0.168,-0.392,-0.064,-0.332,0.367,0.808,-46.759,0.624
2017-05-28 11:50:06,RS1140502,114,Senate,502,2016-12-10,,On the Motion,"A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the ""George P. Kazen Federal Building and United States Courthouse"".",,,,,,,,-0.126,-0.671,-0.043,-0.351,0.048,0.798,-41.516,0.657
