# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 16
# data
#   file = ti.dat
# init = 2 (Default)
# random
#   seed = 2282494900
# output
#   file = ti.30modes.16.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30
11.5606,0.987798,0.136312,3,15,0,-10.3048,1.70906,1.0017,0.44968,0.359679,0.811227,1.70906,0.811227,0.811227,0,0,0,0.811227,1.70906,0.811227,0,0,0,0.811227,0.811227,1.70906,0,0,0,0,0,0,0.44968,0,0,0,0,0,0,0.44968,0,0,0,0,0,0,0.44968,108.921,135.803,144.158,185.035,187.973,195.063,198.864,208.659,231.677,232.516,238.598,242.485,242.943,250.239,266.591,271.763,285.634,285.69,289.326,297.048,301.649,303.594,305.646,306.013,306.275,310.749,317.495,320.303,321.838,323.329
11.5606,1.45119e-14,0.238714,1,1,0,-10.0067,1.70906,1.0017,0.44968,0.359679,0.811227,1.70906,0.811227,0.811227,0,0,0,0.811227,1.70906,0.811227,0,0,0,0.811227,0.811227,1.70906,0,0,0,0,0,0,0.44968,0,0,0,0,0,0,0.44968,0,0,0,0,0,0,0.44968,109.386,135.686,144.826,184.813,187.268,195.762,199.448,208.089,231.818,233.193,239.57,242.021,242.786,250.696,267.21,272.622,285.806,286.276,289.361,296.721,301.32,303.919,305.498,305.59,306.038,310.163,317.505,320.033,322.612,323.346
11.227,0.999819,0.0252283,6,63,0,-9.57051,1.71763,1.00248,0.449418,0.336288,0.821022,1.71763,0.821022,0.821022,0,0,0,0.821022,1.71763,0.821022,0,0,0,0.821022,0.821022,1.71763,0,0,0,0,0,0,0.449418,0,0,0,0,0,0,0.449418,0,0,0,0,0,0,0.449418,108.64,136.102,144.208,184.207,187.6,195.301,199.053,208.606,231.959,232.248,238.877,241.915,242.644,250.149,266.854,272.813,285.156,285.604,289.458,297.18,301.82,303.354,305.212,305.088,306.622,310.873,318.461,320.202,322.259,323.739
11.3993,0.969061,0.0459314,5,39,0,-8.94628,1.70146,0.997028,0.448231,0.399378,0.802323,1.70146,0.802323,0.802323,0,0,0,0.802323,1.70146,0.802323,0,0,0,0.802323,0.802323,1.70146,0,0,0,0,0,0,0.448231,0,0,0,0,0,0,0.448231,0,0,0,0,0,0,0.448231,108.987,135.442,144.562,184.173,187.35,195.129,199.784,208.284,231.419,232.244,239.688,242.1,242.561,249.511,267.429,273.02,285.426,285.528,288.607,296.813,301.081,303.032,304.899,305.218,305.544,310.442,317.67,319.782,322.343,323.044
8.91177,0.998453,0.0759954,5,31,0,-7.95682,1.7081,1.00414,0.450106,0.315988,0.811604,1.7081,0.811604,0.811604,0,0,0,0.811604,1.7081,0.811604,0,0,0,0.811604,0.811604,1.7081,0,0,0,0,0,0,0.450106,0,0,0,0,0,0,0.450106,0,0,0,0,0,0,0.450106,108.751,135.222,143.896,184.397,187.747,195.874,199.848,208.523,231.879,232.375,239.217,242.127,243.234,250.162,266.617,272.798,284.986,285.5,290.265,296.158,301.516,303.38,305.218,304.872,306.365,310.349,317.827,320.104,322.496,323.124
10.5639,0.661999,0.13523,4,15,0,-7.07346,1.69115,0.996031,0.448435,0.383787,0.790703,1.69115,0.790703,0.790703,0,0,0,0.790703,1.69115,0.790703,0,0,0,0.790703,0.790703,1.69115,0,0,0,0,0,0,0.448435,0,0,0,0,0,0,0.448435,0,0,0,0,0,0,0.448435,109.022,136.168,145.399,183.842,187.907,195.731,199.267,207.4,232.53,232.877,239.95,242.64,242.074,249.619,267.842,273.02,285.228,286.237,289.218,297.084,301.756,302.336,304.718,305.303,305.671,310.509,318.698,319.435,322.419,323.036
9.39857,0.968843,0.0948488,4,15,0,-8.71,1.68391,0.995229,0.448452,0.391799,0.78271,1.68391,0.78271,0.78271,0,0,0,0.78271,1.68391,0.78271,0,0,0,0.78271,0.78271,1.68391,0,0,0,0,0,0,0.448452,0,0,0,0,0,0,0.448452,0,0,0,0,0,0,0.448452,108.743,135.902,144.376,185.057,187.36,195.499,198.842,208.742,232,232.661,239.244,242.576,242.369,249.909,267.921,272.506,285.754,286.055,288.764,297.021,301.687,302.896,304.851,305.092,305.863,310.542,317.194,320.082,322.182,323.574
12.0266,0.897867,0.153982,3,7,0,-8.75454,1.68599,1.00165,0.449827,0.378462,0.78781,1.68599,0.78781,0.78781,0,0,0,0.78781,1.68599,0.78781,0,0,0,0.78781,0.78781,1.68599,0,0,0,0,0,0,0.449827,0,0,0,0,0,0,0.449827,0,0,0,0,0,0,0.449827,109.077,135.975,143.875,184.473,188.483,195.731,199.067,208.724,230.707,232.703,239.449,242.667,242.214,249.338,266.685,272.347,284.971,285.324,288.903,296.913,300.59,303.74,304.774,305.3,306.565,310.378,317.328,319.046,322.1,323.414
12.0266,0.0846268,0.204843,2,7,0,-11.4474,1.68599,1.00165,0.449827,0.378462,0.78781,1.68599,0.78781,0.78781,0,0,0,0.78781,1.68599,0.78781,0,0,0,0.78781,0.78781,1.68599,0,0,0,0,0,0,0.449827,0,0,0,0,0,0,0.449827,0,0,0,0,0,0,0.449827,109.368,136.04,144.339,184.495,188.06,195.25,199.226,207.829,231.547,233.294,239.027,242.711,242.946,249.821,266.965,272.576,285.097,286.011,288.616,296.738,301.198,302.874,305.218,304.668,306.209,310.322,317.866,319.193,321.76,323.315
12.4165,0.986915,0.0308798,5,47,0,-9.55125,1.69366,1.00192,0.449846,0.4043,0.795686,1.69366,0.795686,0.795686,0,0,0,0.795686,1.69366,0.795686,0,0,0,0.795686,0.795686,1.69366,0,0,0,0,0,0,0.449846,0,0,0,0,0,0,0.449846,0,0,0,0,0,0,0.449846,109.04,136.688,144.343,185.064,187.743,195.534,199.238,207.993,231.805,232.842,238.815,242.018,242.531,249.664,266.602,273.145,284.514,285.042,288.546,297.188,302.257,303.45,305.123,305.386,305.544,309.901,317.357,319.805,322.289,323.954
12.0996,0.961837,0.0524451,4,23,0,-10.6005,1.69317,1.00149,0.449958,0.405361,0.794587,1.69317,0.794587,0.794587,0,0,0,0.794587,1.69317,0.794587,0,0,0,0.794587,0.794587,1.69317,0,0,0,0,0,0,0.449958,0,0,0,0,0,0,0.449958,0,0,0,0,0,0,0.449958,108.661,135.973,143.576,184.578,187.702,195.317,199.971,207.991,231.385,232.5,238.793,242.349,242.545,250.324,267.697,272.283,284.696,285.768,289.776,296.2,301.49,303.723,305.054,305.223,306.706,310.101,317.192,320.231,322.003,323.62
9.70246,0.978298,0.0826812,4,15,0,-8.9823,1.68351,1.00487,0.450573,0.453635,0.786736,1.68351,0.786736,0.786736,0,0,0,0.786736,1.68351,0.786736,0,0,0,0.786736,0.786736,1.68351,0,0,0,0,0,0,0.450573,0,0,0,0,0,0,0.450573,0,0,0,0,0,0,0.450573,109.053,136.667,144.36,184.723,187.571,195.841,198.879,208.853,231.821,233.193,238.347,242.211,242.13,249.856,267.083,272.351,285.439,285.313,290.142,296.404,300.6,303.319,304.676,306.223,305.636,310.893,317.358,320.03,322.21,323.366
9.21482,0.963573,0.135086,4,15,0,-7.68702,1.68789,0.995712,0.448156,0.495591,0.787723,1.68789,0.787723,0.787723,0,0,0,0.787723,1.68789,0.787723,0,0,0,0.787723,0.787723,1.68789,0,0,0,0,0,0,0.448156,0,0,0,0,0,0,0.448156,0,0,0,0,0,0,0.448156,109.015,135.88,144.03,185.182,188.957,195.356,199.56,207.952,232.481,232.691,239.296,242.052,241.619,250.444,267.308,272.914,285.641,285.455,288.636,296.684,301.28,303.433,304.488,305.162,306.78,309.246,318.199,319.376,322.215,323.577
9.69497,0.335585,0.21082,4,15,0,-6.91139,1.66747,0.999329,0.449724,0.441455,0.767418,1.66747,0.767418,0.767418,0,0,0,0.767418,1.66747,0.767418,0,0,0,0.767418,0.767418,1.66747,0,0,0,0,0,0,0.449724,0,0,0,0,0,0,0.449724,0,0,0,0,0,0,0.449724,108.633,136.262,144.62,184.68,187.309,195.237,198.627,209.135,231.089,232.829,239.393,241.82,242.237,249.432,267.415,272.593,285.55,286.414,290.062,296.266,301.327,302.962,304.614,304.884,305.743,310.365,318.042,319.419,321.683,323.559
9.9338,0.976565,0.0651171,5,31,0,-7.7703,1.68715,1.00396,0.450895,0.449,0.788919,1.68715,0.788919,0.788919,0,0,0,0.788919,1.68715,0.788919,0,0,0,0.788919,0.788919,1.68715,0,0,0,0,0,0,0.450895,0,0,0,0,0,0,0.450895,0,0,0,0,0,0,0.450895,108.972,135.744,144.182,184.604,188.199,195.317,199.657,208.221,231.995,232.683,239.374,242.368,242.91,250.124,267.68,272.971,285.453,286.077,289.703,297.508,301.941,304.215,304.61,305.005,305.886,310.048,317.737,319.008,323.086,323.427
11.6258,0.983363,0.1049,4,31,0,-7.99646,1.7051,1.00089,0.449375,0.475382,0.807145,1.7051,0.807145,0.807145,0,0,0,0.807145,1.7051,0.807145,0,0,0,0.807145,0.807145,1.7051,0,0,0,0,0,0,0.449375,0,0,0,0,0,0,0.449375,0,0,0,0,0,0,0.449375,109.294,135.38,145.129,184.856,188.094,195.382,199.655,208.274,231.692,232.593,239.607,243.001,242.666,249.813,267.024,272.184,284.791,285.915,289.806,295.856,301.479,303.665,305.315,305.265,307.365,310.057,317.609,320.71,322.808,322.797
12.5205,0.860998,0.170674,4,15,0,-11.308,1.70633,1.00067,0.448958,0.41367,0.809016,1.70633,0.809016,0.809016,0,0,0,0.809016,1.70633,0.809016,0,0,0,0.809016,0.809016,1.70633,0,0,0,0,0,0,0.448958,0,0,0,0,0,0,0.448958,0,0,0,0,0,0,0.448958,109.199,136.1,144.981,184.865,188.156,195.941,199.291,207.769,231.372,232.623,239.027,241.427,242.315,249.775,266.831,272.98,285.01,285.852,289.22,296.004,301.902,303.593,305.033,304.95,306.039,310.571,317.762,319.587,321.67,323.93
9.85333,0.667831,0.202738,3,7,0,-9.40314,1.71808,1.00196,0.449398,0.531345,0.821043,1.71808,0.821043,0.821043,0,0,0,0.821043,1.71808,0.821043,0,0,0,0.821043,0.821043,1.71808,0,0,0,0,0,0,0.449398,0,0,0,0,0,0,0.449398,0,0,0,0,0,0,0.449398,108.927,136.584,145.004,185.374,187.219,195.814,198.931,207.482,232.111,233.153,238.819,243.143,242.602,249.672,267.759,271.716,285.143,286.159,290.594,297.343,301.677,303.461,305.306,305.699,306.585,310.474,318.101,319.287,322.129,322.512
8.97059,0.935381,0.14841,4,15,0,-8.06548,1.73306,1.00301,0.448632,0.497195,0.838491,1.73306,0.838491,0.838491,0,0,0,0.838491,1.73306,0.838491,0,0,0,0.838491,0.838491,1.73306,0,0,0,0,0,0,0.448632,0,0,0,0,0,0,0.448632,0,0,0,0,0,0,0.448632,109.703,135.142,144.684,185.486,187.67,196.162,198.947,207.839,231.829,231.599,239.369,241.605,242.205,250.699,266.354,272.374,284.803,286.048,289.298,297.464,301.773,303.704,305.269,303.838,306.371,310.702,315.749,320.208,321.566,324.035
11.0127,0.275084,0.211568,4,15,0,-7.51908,1.7193,1.00392,0.449523,0.446462,0.823762,1.7193,0.823762,0.823762,0,0,0,0.823762,1.7193,0.823762,0,0,0,0.823762,0.823762,1.7193,0,0,0,0,0,0,0.449523,0,0,0,0,0,0,0.449523,0,0,0,0,0,0,0.449523,108.658,135.927,144.063,184.69,187.099,194.541,199.049,208.174,231.906,232.666,237.7,241.549,242.83,250.041,266.773,272.251,283.978,285.781,288.774,297.3,302.186,303.046,305.882,305.985,306.753,310.615,316.745,319.34,321.989,322.488
12.216,0.987639,0.0592488,5,31,0,-10.1811,1.71231,0.999872,0.448545,0.385271,0.815104,1.71231,0.815104,0.815104,0,0,0,0.815104,1.71231,0.815104,0,0,0,0.815104,0.815104,1.71231,0,0,0,0,0,0,0.448545,0,0,0,0,0,0,0.448545,0,0,0,0,0,0,0.448545,108.833,135.88,145.338,184.511,188.517,195.092,199.512,207.819,231.518,232.545,238.503,242.005,242.371,250.158,266.802,272.424,284.701,286.48,288.566,297.206,302.171,303.38,305.087,305.346,306.903,310.184,317.889,320.412,322.142,323.033
11.1748,0.999928,0.0960702,4,15,0,-10.7575,1.72325,0.999479,0.448166,0.398705,0.826447,1.72325,0.826447,0.826447,0,0,0,0.826447,1.72325,0.826447,0,0,0,0.826447,0.826447,1.72325,0,0,0,0,0,0,0.448166,0,0,0,0,0,0,0.448166,0,0,0,0,0,0,0.448166,108.594,135.976,144.135,184.078,188.252,195.575,199.047,208.009,231.775,231.35,238.616,242.468,242.22,249.742,267.17,272.327,284.717,284.952,289.776,297.35,301.602,303.52,304.638,305.305,306.757,310.54,317.896,320.76,322.494,322.852
12.1829,0.392603,0.159379,4,15,0,-9.07443,1.71226,1.00256,0.44958,0.377063,0.815395,1.71226,0.815395,0.815395,0,0,0,0.815395,1.71226,0.815395,0,0,0,0.815395,0.815395,1.71226,0,0,0,0,0,0,0.44958,0,0,0,0,0,0,0.44958,0,0,0,0,0,0,0.44958,109.405,135.577,144.215,184.89,188.297,196,198.431,207.955,231.876,232.568,238.938,241.598,242.529,249.77,267.132,272.776,285.09,285.618,289.129,296.503,301.889,303.22,305.28,304.719,306.524,310.779,317.104,319.978,322.34,323.639
11.2904,0.999835,0.0609143,6,63,0,-9.05364,1.71249,1.00368,0.449844,0.444535,0.816095,1.71249,0.816095,0.816095,0,0,0,0.816095,1.71249,0.816095,0,0,0,0.816095,0.816095,1.71249,0,0,0,0,0,0,0.449844,0,0,0,0,0,0,0.449844,0,0,0,0,0,0,0.449844,109.563,135.667,143.754,184.604,187.648,195.695,199.597,208.056,231.084,233.524,239.512,242.634,242.572,249.681,266.726,272.168,285.055,285.034,290.305,296.938,301.383,304.116,306.271,305.625,306.516,310.291,317.766,320.159,321.596,324.088
11.2042,0.954472,0.100627,5,31,0,-10.252,1.68185,0.998318,0.449124,0.415748,0.782087,1.68185,0.782087,0.782087,0,0,0,0.782087,1.68185,0.782087,0,0,0,0.782087,0.782087,1.68185,0,0,0,0,0,0,0.449124,0,0,0,0,0,0,0.449124,0,0,0,0,0,0,0.449124,108.611,135.886,143.966,184.475,188.151,195.909,199.23,208.338,231.514,232.271,239.645,241.824,242.554,249.674,266.814,272.645,284.657,285.82,288.936,296.934,301.749,303.86,304.87,304.994,306.375,309.776,317.397,319.271,322.148,323.547
8.90914,0.74192,0.148238,4,23,0,-5.22273,1.72841,1.00272,0.449113,0.552677,0.832617,1.72841,0.832617,0.832617,0,0,0,0.832617,1.72841,0.832617,0,0,0,0.832617,0.832617,1.72841,0,0,0,0,0,0,0.449113,0,0,0,0,0,0,0.449113,0,0,0,0,0,0,0.449113,108.369,135.997,144.365,183.814,188.029,195.169,199.791,209.078,231.406,232.701,238.531,242.052,241.333,250.402,266.938,273.112,284.611,285.047,289.963,296.399,301.914,303.119,306.579,305.36,306.416,309.236,317.843,320.794,322.179,323.65
# Adaptation terminated
# Step size = 0.104051
# Diagonal elements of inverse mass matrix:
# 0.000100813, 2.90614e-05, 2.67519e-05, 0.0235883
10.7208,0.998972,0.104051,4,15,0,-8.74717,1.72049,1.00051,0.448677,0.500366,0.82359,1.72049,0.82359,0.82359,0,0,0,0.82359,1.72049,0.82359,0,0,0,0.82359,0.82359,1.72049,0,0,0,0,0,0,0.448677,0,0,0,0,0,0,0.448677,0,0,0,0,0,0,0.448677,109.288,135.941,143.587,184.141,188.293,195.234,198.934,208.514,232.183,232.173,239.573,242.192,242.937,249.771,266.991,273.634,284.611,286.04,289.521,297.764,301.403,302.521,304.405,305.56,306.747,310.636,317.684,319.808,321.835,322.149
10.8194,0.96196,0.104051,2,7,0,-10.2699,1.7188,1.00006,0.448893,0.490641,0.821075,1.7188,0.821075,0.821075,0,0,0,0.821075,1.7188,0.821075,0,0,0,0.821075,0.821075,1.7188,0,0,0,0,0,0,0.448893,0,0,0,0,0,0,0.448893,0,0,0,0,0,0,0.448893,108.643,135.163,143.775,184.705,187.248,195.569,199.125,207.801,232.168,233.071,238.7,242.421,243.077,250.525,266.526,272.707,284.684,286.121,289.231,297.572,301.732,303.285,305.374,306.192,306.967,310.519,317.345,319.802,323.281,323.799
11.9567,0.982482,0.104051,4,31,0,-10.0869,1.70363,0.998953,0.449005,0.442257,0.804675,1.70363,0.804675,0.804675,0,0,0,0.804675,1.70363,0.804675,0,0,0,0.804675,0.804675,1.70363,0,0,0,0,0,0,0.449005,0,0,0,0,0,0,0.449005,0,0,0,0,0,0,0.449005,107.979,135.743,144.317,184.978,188.009,195.637,199.023,207.862,231.622,232.504,238.925,241.312,242.555,250.027,266.692,272.264,284.934,285.887,287.926,297.522,301.63,303.563,305.087,304.942,306.832,310.336,317.108,320.03,322.232,322.913
12.243,0.992296,0.104051,5,31,0,-10.2377,1.69102,1.00141,0.44991,0.410283,0.792463,1.69102,0.792463,0.792463,0,0,0,0.792463,1.69102,0.792463,0,0,0,0.792463,0.792463,1.69102,0,0,0,0,0,0,0.44991,0,0,0,0,0,0,0.44991,0,0,0,0,0,0,0.44991,109.266,135.327,144.987,184.445,187.653,195.42,199.368,208.166,231.104,232.957,238.714,242.438,243.186,249.693,267.579,273.188,284.913,285.744,289.363,297.054,301.745,303.841,305.309,305.328,305.881,310.993,317.04,319.247,322.813,323.815
10.0467,0.99497,0.104051,4,23,0,-8.69807,1.71111,1.0055,0.450115,0.400278,0.8158,1.71111,0.8158,0.8158,0,0,0,0.8158,1.71111,0.8158,0,0,0,0.8158,0.8158,1.71111,0,0,0,0,0,0,0.450115,0,0,0,0,0,0,0.450115,0,0,0,0,0,0,0.450115,109.456,135.897,143.763,184.656,187.508,195.249,199.554,207.806,231.446,232.991,238.473,242.525,243.009,249.322,267.155,273.365,285.237,286.298,289.129,296.598,301.359,302.822,304.971,304.971,306.771,309.806,317.131,319.796,322.199,323.597
12.3999,0.938308,0.104051,3,15,0,-7.88976,1.71093,1.00097,0.449046,0.434322,0.813712,1.71093,0.813712,0.813712,0,0,0,0.813712,1.71093,0.813712,0,0,0,0.813712,0.813712,1.71093,0,0,0,0,0,0,0.449046,0,0,0,0,0,0,0.449046,0,0,0,0,0,0,0.449046,108.524,134.86,144.983,185.561,188.093,196.13,199.506,208.198,231.349,232.724,239.171,243.136,242.492,249.17,266.739,273.292,285.613,284.95,288.38,296.698,302.142,303.864,305.049,305.654,306.506,308.898,317.532,320.264,321.82,323.423
10.4655,0.964982,0.104051,4,15,0,-10.3352,1.70816,1.00381,0.449684,0.48846,0.812197,1.70816,0.812197,0.812197,0,0,0,0.812197,1.70816,0.812197,0,0,0,0.812197,0.812197,1.70816,0,0,0,0,0,0,0.449684,0,0,0,0,0,0,0.449684,0,0,0,0,0,0,0.449684,109.752,136.118,144.326,184.308,187.922,196.287,199.131,209.567,231.762,232.782,238.576,241.921,242.933,249.176,266.625,272.464,284.775,285.386,290.118,296.497,301.793,303.226,304.959,305.303,306.318,310.381,317.524,320.368,322.983,323.204
11.5087,0.997513,0.104051,5,31,0,-8.73751,1.68278,1.00173,0.450109,0.444123,0.784112,1.68278,0.784112,0.784112,0,0,0,0.784112,1.68278,0.784112,0,0,0,0.784112,0.784112,1.68278,0,0,0,0,0,0,0.450109,0,0,0,0,0,0,0.450109,0,0,0,0,0,0,0.450109,109.345,136.316,144.323,184.562,188.306,196.58,199.731,208.109,231.459,232.275,239.004,241.784,242.48,249.937,267.412,273.26,285.858,286.043,289.804,297.22,302.27,303.095,304.988,304.975,306.046,310.313,319.451,319.52,321.976,323.971
11.7146,0.973647,0.104051,4,15,0,-11.1099,1.68758,1.00043,0.449583,0.455956,0.788802,1.68758,0.788802,0.788802,0,0,0,0.788802,1.68758,0.788802,0,0,0,0.788802,0.788802,1.68758,0,0,0,0,0,0,0.449583,0,0,0,0,0,0,0.449583,0,0,0,0,0,0,0.449583,109.377,135.817,144.538,184.431,188.628,196.51,198.974,208.366,231.262,231.836,239.349,241.624,241.857,249.976,267.659,273.036,285.364,285.332,290.979,297.219,301.197,303.256,304.301,304.804,306.577,310.457,317.738,319.851,321.278,323.543
11.1225,0.996276,0.104051,4,15,0,-11.0754,1.68485,1.00202,0.450072,0.474231,0.786527,1.68485,0.786527,0.786527,0,0,0,0.786527,1.68485,0.786527,0,0,0,0.786527,0.786527,1.68485,0,0,0,0,0,0,0.450072,0,0,0,0,0,0,0.450072,0,0,0,0,0,0,0.450072,110.322,135.706,144.388,185.044,187.541,195.669,199.531,208.092,230.631,231.649,238.876,242.913,242.914,249.68,267.124,272.443,284.685,286.37,289.668,296.857,301.01,303.419,305.729,304.875,305.691,309.98,318.041,319.342,322.319,323.5
9.57819,0.846539,0.104051,3,11,0,-8.49261,1.67863,0.999462,0.449081,0.462029,0.779982,1.67863,0.779982,0.779982,0,0,0,0.779982,1.67863,0.779982,0,0,0,0.779982,0.779982,1.67863,0,0,0,0,0,0,0.449081,0,0,0,0,0,0,0.449081,0,0,0,0,0,0,0.449081,108.146,137.117,144.156,185.285,188.138,194.976,198.729,208.597,231.348,231.509,238.814,241.83,241.999,249.49,267.359,272.012,284.978,285.477,288.679,296.84,301.778,303.211,304.788,305.42,305.962,309.917,318.179,319.897,322.348,323.285
11.1132,1,0.104051,4,15,0,-8.88006,1.68358,0.99957,0.449638,0.469501,0.783917,1.68358,0.783917,0.783917,0,0,0,0.783917,1.68358,0.783917,0,0,0,0.783917,0.783917,1.68358,0,0,0,0,0,0,0.449638,0,0,0,0,0,0,0.449638,0,0,0,0,0,0,0.449638,108.673,136.007,144.43,184.365,187.382,196.141,198.783,208.674,231.425,231.941,239.302,241.83,242.293,250.013,266.782,272.665,286.44,284.996,289.99,297.567,301.122,303.293,305.297,304.593,306.497,310.145,317.824,320.461,322.744,323.188
11.5175,0.895528,0.104051,4,15,0,-9.66506,1.68249,0.999763,0.449386,0.428874,0.783508,1.68249,0.783508,0.783508,0,0,0,0.783508,1.68249,0.783508,0,0,0,0.783508,0.783508,1.68249,0,0,0,0,0,0,0.449386,0,0,0,0,0,0,0.449386,0,0,0,0,0,0,0.449386,108.413,135.758,144.086,184.594,188.887,195.84,198.735,207.821,231.193,233.738,238.872,241.553,242.748,249.344,267.709,272.488,285.535,285.596,288.81,297.471,300.689,303.447,304.961,305.16,305.985,309.527,317.734,319.372,322.49,323.985
12.0823,0.968321,0.104051,5,31,0,-8.70238,1.70261,1.00031,0.44907,0.330659,0.804751,1.70261,0.804751,0.804751,0,0,0,0.804751,1.70261,0.804751,0,0,0,0.804751,0.804751,1.70261,0,0,0,0,0,0,0.44907,0,0,0,0,0,0,0.44907,0,0,0,0,0,0,0.44907,108.858,136.947,144.229,184.95,188.023,195.415,199.184,208.393,231.416,232.949,239.7,241.545,242.077,249.485,266.893,272.135,284.962,286.233,289.12,296.613,301.702,303.614,305.205,305.071,306.371,310.411,317.904,319.558,322.407,323.375
9.55057,0.941424,0.104051,5,31,0,-8.95006,1.68907,0.996354,0.44866,0.512235,0.788468,1.68907,0.788468,0.788468,0,0,0,0.788468,1.68907,0.788468,0,0,0,0.788468,0.788468,1.68907,0,0,0,0,0,0,0.44866,0,0,0,0,0,0,0.44866,0,0,0,0,0,0,0.44866,108.906,135.425,145.182,184.278,188.35,194.645,199.282,208.293,231.82,232.825,238.9,242.644,241.957,250.36,268.336,273.076,285.167,285.963,289.062,297.235,302.244,303.274,305.139,304.871,306.679,309.614,317.314,319.653,320.823,323.473
8.17024,0.98028,0.104051,5,31,0,-4.22764,1.67604,1.00219,0.450559,0.318694,0.776889,1.67604,0.776889,0.776889,0,0,0,0.776889,1.67604,0.776889,0,0,0,0.776889,0.776889,1.67604,0,0,0,0,0,0,0.450559,0,0,0,0,0,0,0.450559,0,0,0,0,0,0,0.450559,109.346,135.466,144.925,184.129,188.354,195.763,199.573,208.278,231.626,232.73,238.961,242.358,242.774,249.945,267.026,272.72,285.248,285.765,289.622,297.173,301.276,303.349,304.772,305.448,306.359,310.137,317.387,319.792,322.649,323.49
7.6126,0.942463,0.104051,3,7,0,-5.71979,1.67882,1.00439,0.450849,0.329445,0.781065,1.67882,0.781065,0.781065,0,0,0,0.781065,1.67882,0.781065,0,0,0,0.781065,0.781065,1.67882,0,0,0,0,0,0,0.450849,0,0,0,0,0,0,0.450849,0,0,0,0,0,0,0.450849,109.718,135.998,144.568,185.527,188.178,196.088,199.526,208.575,231.475,233.623,238.842,242.499,242.175,250.403,266.956,272.684,285.149,286.288,289.633,296.95,301.704,303.068,304.822,305.67,306.33,310.667,317.105,319.467,322.055,323.295
11.8443,0.872084,0.104051,4,15,0,-5.7242,1.69498,1.0007,0.449469,0.33412,0.796666,1.69498,0.796666,0.796666,0,0,0,0.796666,1.69498,0.796666,0,0,0,0.796666,0.796666,1.69498,0,0,0,0,0,0,0.449469,0,0,0,0,0,0,0.449469,0,0,0,0,0,0,0.449469,108.593,136.481,144.01,184.426,187.736,195.174,198.633,208.165,231.452,232.768,239.232,241.653,242.064,249.268,266.977,272.745,285.351,286.13,289.67,296.793,301.766,302.787,304.626,305.328,306.924,310.373,317.131,319.753,321.412,323.179
11.5213,0.906406,0.104051,5,31,0,-10.7578,1.72251,1.00217,0.448922,0.4328,0.826611,1.72251,0.826611,0.826611,0,0,0,0.826611,1.72251,0.826611,0,0,0,0.826611,0.826611,1.72251,0,0,0,0,0,0,0.448922,0,0,0,0,0,0,0.448922,0,0,0,0,0,0,0.448922,108.645,136.332,144.487,184.513,187.236,194.712,199.277,207.901,231.662,233.205,239.08,241.444,241.796,249.387,267.582,272.557,285.167,286.031,288.974,297.451,302.412,303.725,305.487,305.918,306.085,310.386,316.887,319.762,321.804,322.88
10.1794,0.764635,0.104051,4,27,0,-8.37891,1.72074,1.00304,0.448852,0.417695,0.825754,1.72074,0.825754,0.825754,0,0,0,0.825754,1.72074,0.825754,0,0,0,0.825754,0.825754,1.72074,0,0,0,0,0,0,0.448852,0,0,0,0,0,0,0.448852,0,0,0,0,0,0,0.448852,108.51,136.287,144.437,183.978,187.948,195.502,198.744,207.704,231.381,233.036,238.882,241.156,241.98,249.941,267.059,271.649,284.052,285.147,289.066,296.145,301.936,303.58,304.332,305.017,305.359,309.627,317.364,320.28,322.532,323.668
