# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 14
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922541
# output
#   file = cmsx4.20modes.14.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
43.1789,0.994005,0.00827686,6,127,0,-41.843,2.45018,2.86188,1.30875,0.0563542,0.732547,-0.618314,-0.624675,1.53558,2.72546,1.53526,1.26062,-0.00420264,-0.398073,-0.0145556,1.53526,2.45052,1.53555,0.0014913,-5.87678e-05,0.0169433,1.26062,1.53555,2.72516,0.00271134,0.398132,-0.00238769,-0.00420264,0.0014913,0.00271134,1.30872,-0.00238769,-5.87678e-05,-0.398073,-5.87678e-05,0.398132,-0.00238769,1.03379,-0.00420264,-0.0145556,0.0169433,-0.00238769,-5.87678e-05,-0.00420264,1.30843,0.567228,0.571897,-0.416379,-0.421681,70.9826,75.4855,86.2366,89.762,110.708,111.794,120.088,127.504,128.345,130.413,141.478,143.813,149.03,153.89,156.465,157.058,160.306,164.807,169.033,172.715
43.183,0.870468,0.0134526,7,159,0,-40.2856,2.42745,2.85879,1.30825,0.0688233,0.728937,-0.611995,-0.625786,1.51221,2.70483,1.51195,1.23509,-0.000180643,-0.398747,-0.0087906,1.51195,2.42844,1.51147,-0.0234645,0.000348209,0.0170695,1.23509,1.51147,2.7053,0.0236451,0.398399,-0.00827887,-0.000180643,-0.0234645,0.0236451,1.30752,-0.00827887,0.000348209,-0.398747,0.000348209,0.398399,-0.00827887,1.03114,-0.000180643,-0.0087906,0.0170695,-0.00827887,0.000348209,-0.000180643,1.30799,0.571706,0.568042,-0.412828,-0.424327,70.9907,75.5133,86.188,89.6812,110.803,111.771,120.164,127.538,128.305,130.405,141.456,143.839,149.274,153.833,156.289,157.219,160.293,164.731,169.175,172.63
41.2927,0.443419,0.0324673,6,127,0,-32.8492,2.41978,2.86168,1.30944,0.066568,0.728149,-0.606878,-0.62795,1.50462,2.69741,1.50403,1.22758,-0.000181428,-0.39927,-0.0131766,1.50403,2.4221,1.50288,-0.0361913,0.000818166,0.0258583,1.22758,1.50288,2.69856,0.0363727,0.398452,-0.0126817,-0.000181428,-0.0361913,0.0363727,1.3077,-0.0126817,0.000818166,-0.39927,0.000818166,0.398452,-0.0126817,1.03239,-0.000181428,-0.0131766,0.0258583,-0.0126817,0.000818166,-0.000181428,1.30885,0.57268,0.566917,-0.409836,-0.427407,71.0592,75.4774,86.1651,89.7954,110.778,111.72,120.115,127.455,128.29,130.39,141.413,144.017,149.198,153.878,156.274,157.149,160.312,164.736,169.191,172.557
42.3729,0.435807,0.169778,1,2,1,-39.27,2.42247,2.85625,1.30752,0.0666179,0.728846,-0.606629,-0.627761,1.50692,2.70033,1.50619,1.22979,-0.00143697,-0.398544,-0.0163681,1.50619,2.42468,1.50544,-0.0324406,0.00075883,0.0286435,1.22979,1.50544,2.70107,0.0338776,0.397786,-0.0122754,-0.00143697,-0.0324406,0.0338776,1.30604,-0.0122754,0.00075883,-0.398544,0.00075883,0.397786,-0.0122754,1.03039,-0.00143697,-0.0163681,0.0286435,-0.0122754,0.00075883,-0.00143697,1.30679,0.571818,0.567984,-0.409676,-0.427297,71.1024,75.3722,86.1681,89.7663,110.845,111.806,120.004,127.415,128.374,130.571,141.583,143.864,149.061,153.822,156.426,157.113,160.302,164.746,169.112,172.617
42.3729,6.13983e-06,0.0593789,1,3,0,-38.0313,2.42247,2.85625,1.30752,0.0666179,0.728846,-0.606629,-0.627761,1.50692,2.70033,1.50619,1.22979,-0.00143697,-0.398544,-0.0163681,1.50619,2.42468,1.50544,-0.0324406,0.00075883,0.0286435,1.22979,1.50544,2.70107,0.0338776,0.397786,-0.0122754,-0.00143697,-0.0324406,0.0338776,1.30604,-0.0122754,0.00075883,-0.398544,0.00075883,0.397786,-0.0122754,1.03039,-0.00143697,-0.0163681,0.0286435,-0.0122754,0.00075883,-0.00143697,1.30679,0.571818,0.567984,-0.409676,-0.427297,71.0794,75.4714,86.2695,89.9342,110.827,111.791,120.018,127.425,128.366,130.422,141.561,143.844,149.238,153.799,156.335,157.055,160.29,164.719,169.144,172.666
43.34,0.99979,0.00564313,8,511,0,-40.3454,2.43208,2.8582,1.30776,0.0628039,0.727381,-0.609453,-0.626583,1.51699,2.70947,1.51672,1.23986,0.00168138,-0.39866,-0.00608707,1.51672,2.43385,1.51548,-0.034794,0.000589817,0.0170149,1.23986,1.51548,2.71071,0.0331126,0.39807,-0.0109279,0.00168138,-0.034794,0.0331126,1.30625,-0.0109279,0.000589817,-0.39866,0.000589817,0.39807,-0.0109279,1.03063,0.00168138,-0.00608707,0.0170149,-0.0109279,0.000589817,0.00168138,1.30749,0.573628,0.566144,-0.411384,-0.42567,71.0098,75.5255,86.1243,89.8271,110.9,111.779,120.046,127.52,128.293,130.4,141.604,143.79,149.2,153.833,156.349,157.063,160.237,164.817,169.14,172.559
42.9401,0.995553,0.00745286,8,255,0,-39.2597,2.45445,2.8658,1.30969,0.0639783,0.730505,-0.607248,-0.629503,1.54044,2.72956,1.53933,1.26645,-0.00364655,-0.398339,-0.0226792,1.53933,2.4568,1.53921,-0.0280351,0.000699589,0.0348236,1.26645,1.53921,2.72968,0.0316817,0.397639,-0.0121444,-0.00364655,-0.0280351,0.0316817,1.30845,-0.0121444,0.000699589,-0.398339,0.000699589,0.397639,-0.0121444,1.0357,-0.00364655,-0.0226792,0.0348236,-0.0121444,0.000699589,-0.00364655,1.30857,0.569764,0.568961,-0.40994,-0.428488,70.9751,75.4046,86.3183,89.7208,110.823,111.748,120.014,127.604,128.343,130.459,141.381,143.744,149.113,153.772,156.398,157.104,160.345,164.606,169.103,172.625
42.3367,0.984998,0.01133,8,511,0,-37.7225,2.44153,2.85844,1.30738,0.0483692,0.730681,-0.616075,-0.624193,1.52678,2.71892,1.52659,1.24958,-0.00198865,-0.398482,-0.00994331,1.52659,2.44185,1.52666,-0.00818437,7.20434e-05,0.014173,1.24958,1.52666,2.71885,0.010173,0.39841,-0.00422971,-0.00198865,-0.00818437,0.010173,1.30726,-0.00422971,7.20434e-05,-0.398482,7.20434e-05,0.39841,-0.00422971,1.03019,-0.00198865,-0.00994331,0.014173,-0.00422971,7.20434e-05,-0.00198865,1.30719,0.569545,0.570291,-0.415163,-0.421931,70.9797,75.4539,86.1186,89.6833,110.743,111.784,120.068,127.541,128.267,130.314,141.46,143.82,149.111,153.819,156.394,157.032,160.328,164.815,169.222,172.678
43.9554,0.996697,0.0182354,7,191,0,-40.9072,2.4388,2.8618,1.30873,0.0524926,0.733565,-0.618004,-0.623954,1.52417,2.71627,1.52366,1.24721,-0.00612394,-0.398739,-0.0191385,1.52366,2.43937,1.52411,0.00792661,-0.000177399,0.0206387,1.24721,1.52411,2.71582,-0.00180266,0.398916,-0.00150029,-0.00612394,0.00792661,-0.00180266,1.30867,-0.00150029,-0.000177399,-0.398739,-0.000177399,0.398916,-0.00150029,1.03177,-0.00612394,-0.0191385,0.0206387,-0.00150029,-0.000177399,-0.00612394,1.30822,0.56596,0.57369,-0.416183,-0.421143,71.1205,75.4441,86.2006,89.825,110.755,111.669,120.116,127.578,128.341,130.393,141.464,143.952,149.134,153.757,156.496,157.075,160.345,164.696,169.192,172.611
42.5584,0.207853,0.0320678,5,31,0,-39.4748,2.44877,2.85655,1.30668,0.0499601,0.735197,-0.62352,-0.620055,1.5339,2.72471,1.53362,1.25824,-0.00688884,-0.397479,-0.0154204,1.53362,2.44974,1.5332,0.0266157,-0.000146563,0.0109626,1.25824,1.5332,2.72513,-0.0197269,0.397626,0.00445776,-0.00688884,0.0266157,-0.0197269,1.30598,0.00445776,-0.000146563,-0.397479,-0.000146563,0.397626,0.00445776,1.03102,-0.00688884,-0.0154204,0.0109626,0.00445776,-0.000146563,-0.00688884,1.3064,0.563923,0.575561,-0.420201,-0.417314,71.0813,75.4307,86.1769,89.7742,110.751,111.75,120.125,127.595,128.238,130.359,141.487,143.89,149.15,153.851,156.399,156.988,160.378,164.805,169.036,172.597
43.2463,0.972546,0.00487717,9,1023,0,-40.3111,2.45,2.85933,1.30728,0.0521192,0.734964,-0.619393,-0.623733,1.5356,2.72669,1.53491,1.25959,-0.00797627,-0.397814,-0.0228885,1.53491,2.45092,1.53536,0.0163017,-0.000324247,0.022765,1.25959,1.53536,2.72623,-0.00832543,0.398138,0.000123476,-0.00797627,0.0163017,-0.00832543,1.30705,0.000123476,-0.000324247,-0.397814,-0.000324247,0.398138,0.000123476,1.03128,-0.00797627,-0.0228885,0.022765,0.000123476,-0.000324247,-0.00797627,1.3066,0.564213,0.575291,-0.416938,-0.420555,71.0144,75.4839,86.2931,89.814,110.762,111.765,120.048,127.503,128.321,130.3,141.379,143.843,149.018,153.774,156.427,157.061,160.285,164.734,169.172,172.647
42.0422,0.936207,0.0082412,8,383,0,-38.8462,2.44032,2.85905,1.30832,0.0479128,0.732399,-0.624456,-0.618441,1.5251,2.71541,1.52508,1.25003,-0.00172562,-0.397935,-0.000771123,1.52508,2.44062,1.52482,0.0156622,7.41389e-05,-0.00344991,1.25003,1.52482,2.71567,-0.0139366,0.39786,0.00422103,-0.00172562,0.0156622,-0.0139366,1.30804,0.00422103,7.41389e-05,-0.397935,7.41389e-05,0.39786,0.00422103,1.03325,-0.00172562,-0.000771123,-0.00344991,0.00422103,7.41389e-05,-0.00172562,1.3083,0.567411,0.571806,-0.421475,-0.416462,71.0012,75.4842,86.2867,89.8038,110.811,111.803,120.072,127.526,128.327,130.348,141.534,143.866,149.174,153.81,156.5,157.056,160.332,164.788,169.097,172.607
41.6278,0.976042,0.0126135,6,95,0,-36.8848,2.45206,2.86186,1.30845,0.0479531,0.730414,-0.624074,-0.619157,1.53765,2.72727,1.53758,1.26252,0.00127701,-0.398133,0.00622183,1.53758,2.45218,1.53761,0.00475933,2.49621e-05,-0.00874873,1.26252,1.53761,2.72724,-0.00603635,0.398108,0.0025269,0.00127701,0.00475933,-0.00603635,1.30841,0.0025269,2.49621e-05,-0.398133,2.49621e-05,0.398108,0.0025269,1.03332,0.00127701,0.00622183,-0.00874873,0.0025269,2.49621e-05,0.00127701,1.30838,0.569877,0.569316,-0.421043,-0.416945,71.0289,75.5453,86.2692,89.768,110.772,111.661,120.081,127.504,128.335,130.381,141.409,143.922,149.186,153.798,156.481,157.002,160.342,164.781,169.053,172.667
44.8172,0.800157,0.0220766,6,127,0,-38.1925,2.4397,2.86161,1.30894,0.0547033,0.73061,-0.62626,-0.612627,1.52488,2.71626,1.52443,1.24877,0.00244521,-0.398646,0.0144432,1.52443,2.44058,1.52444,0.0164779,0.000251817,-0.0218419,1.24877,1.52444,2.71625,-0.0189231,0.398394,0.00739873,0.00244521,0.0164779,-0.0189231,1.3085,0.00739873,0.000251817,-0.398646,0.000251817,0.398394,0.00739873,1.03283,0.00244521,0.0144432,-0.0218419,0.00739873,0.000251817,0.00244521,1.3085,0.569634,0.569776,-0.424495,-0.41313,71.1113,75.3538,86.2384,89.7773,110.806,111.872,120.132,127.471,128.359,130.406,141.396,143.885,149.119,153.823,156.386,157.057,160.294,164.692,169.098,172.66
40.8976,0.925447,0.022267,5,31,0,-39.3516,2.4451,2.86755,1.31091,0.0567552,0.730347,-0.626604,-0.61289,1.53079,2.72141,1.53028,1.255,0.00306894,-0.399283,0.0161061,1.53028,2.446,1.53041,0.0148254,0.000223813,-0.0233446,1.255,1.53041,2.72128,-0.0178943,0.399059,0.0072385,0.00306894,0.0148254,-0.0178943,1.31053,0.0072385,0.000223813,-0.399283,0.000223813,0.399059,0.0072385,1.03511,0.00306894,0.0161061,-0.0233446,0.0072385,0.000223813,0.00306894,1.3104,0.569961,0.569177,-0.424713,-0.413281,71.0214,75.4093,86.268,89.7158,110.846,111.73,120.049,127.565,128.334,130.438,141.436,144.006,149.05,153.873,156.416,157.169,160.445,164.816,169.055,172.738
42.2443,0.981646,0.0333901,6,95,0,-38.646,2.43697,2.86625,1.31071,0.0581623,0.726256,-0.624365,-0.617457,1.52239,2.7137,1.52152,1.24654,0.00832136,-0.398893,0.0253914,1.52152,2.438,1.52224,-0.0128527,-0.000341498,-0.0267003,1.24654,1.52224,2.71298,0.00453137,0.399234,0.00130889,0.00832136,-0.0128527,0.00453137,1.31056,0.00130889,-0.000341498,-0.398893,-0.000341498,0.399234,0.00130889,1.03486,0.00832136,0.0253914,-0.0267003,0.00130889,-0.000341498,0.00832136,1.30983,0.575015,0.564163,-0.421844,-0.416083,71.027,75.4039,86.2268,89.7201,110.767,111.74,119.989,127.442,128.32,130.407,141.533,143.947,149.091,153.771,156.386,157.232,160.375,164.731,169.136,172.67
41.9417,0.250455,0.0595686,1,3,1,-39.4509,2.43681,2.8663,1.31056,0.0586187,0.726327,-0.624158,-0.616857,1.52234,2.71449,1.52148,1.24552,0.00812286,-0.399242,0.025075,1.52148,2.4378,1.52222,-0.0115365,-0.000319034,-0.0267063,1.24552,1.52222,2.71376,0.00341367,0.399561,0.00163132,0.00812286,-0.0115365,0.00341367,1.31043,0.00163132,-0.000319034,-0.399242,-0.000319034,0.399561,0.00163132,1.03374,0.00812286,0.025075,-0.0267063,0.00163132,-0.000319034,0.00812286,1.30969,0.574927,0.564515,-0.421831,-0.415741,71.097,75.3943,86.4601,89.8703,110.766,111.621,120.103,127.478,128.3,130.4,141.313,143.909,149.107,153.886,156.446,157.121,160.322,164.783,169.084,172.647
43.6149,0.999171,0.0109695,7,255,0,-39.93,2.44245,2.85769,1.307,0.0583904,0.730778,-0.6252,-0.614487,1.52773,2.71894,1.52749,1.25148,0.00149212,-0.39803,0.0102486,1.52749,2.443,1.52743,0.01418,0.000170802,-0.0162044,1.25148,1.52743,2.71901,-0.0156722,0.39786,0.00595577,0.00149212,0.01418,-0.0156722,1.30669,0.00595577,0.000170802,-0.39803,0.000170802,0.39786,0.00595577,1.03075,0.00149212,0.0102486,-0.0162044,0.00595577,0.000170802,0.00149212,1.30676,0.569426,0.570189,-0.423153,-0.414222,71.0214,75.5717,86.2067,89.7888,110.811,111.743,119.993,127.458,128.282,130.343,141.449,143.961,149.121,153.86,156.504,157.149,160.318,164.701,169.145,172.607
44.0714,0.995609,0.0207266,6,127,0,-41.8142,2.44533,2.86216,1.30877,0.055103,0.730095,-0.628679,-0.607582,1.53079,2.72163,1.52956,1.25573,0.00486337,-0.39827,0.0250655,1.52956,2.44745,1.52991,0.0222874,0.000515404,-0.0361155,1.25573,1.52991,2.72128,-0.0271508,0.397755,0.01105,0.00486337,0.0222874,-0.0271508,1.30789,0.01105,0.000515404,-0.39827,0.000515404,0.397755,0.01105,1.03371,0.00486337,0.0250655,-0.0361155,0.01105,0.000515404,0.00486337,1.30754,0.570272,0.56884,-0.427754,-0.410167,71.048,75.4765,86.2923,89.842,110.728,111.685,120.004,127.546,128.351,130.428,141.347,143.914,149.098,153.758,156.404,157.029,160.313,164.691,169.194,172.733
44.3514,0.374775,0.038444,3,13,0,-42.7778,2.4428,2.86173,1.30872,0.0555064,0.730023,-0.628804,-0.607835,1.52817,2.71859,1.52691,1.25364,0.00504027,-0.398019,0.0254444,1.52691,2.4449,1.52733,0.0215332,0.000491009,-0.0363416,1.25364,1.52733,2.71817,-0.0265735,0.397528,0.0108972,0.00504027,0.0215332,-0.0265735,1.30788,0.0108972,0.000491009,-0.398019,0.000491009,0.397528,0.0108972,1.0342,0.00504027,0.0254444,-0.0363416,0.0108972,0.000491009,0.00504027,1.30746,0.570361,0.568618,-0.427791,-0.410313,71.0668,75.4703,86.2095,89.8316,110.893,111.717,119.902,127.546,128.363,130.446,141.401,143.826,149.114,153.813,156.36,157.092,160.372,164.707,169.096,172.785
43.7955,0.981476,0.0107739,7,127,0,-41.3699,2.46006,2.86163,1.30794,0.0544402,0.731506,-0.628094,-0.610771,1.54594,2.73427,1.54535,1.27231,0.00209775,-0.397538,0.0157601,1.54535,2.4615,1.54509,0.0239749,0.000464546,-0.0254526,1.27231,1.54509,2.73453,-0.0260727,0.397073,0.00969251,0.00209775,0.0239749,-0.0260727,1.30709,0.00969251,0.000464546,-0.397538,0.000464546,0.397073,0.00969251,1.03432,0.00209775,0.0157601,-0.0254526,0.00969251,0.000464546,0.00209775,1.30735,0.568522,0.570277,-0.426422,-0.411985,71.0675,75.501,86.1371,89.6867,110.759,111.685,120.099,127.606,128.206,130.397,141.358,143.853,149.013,153.845,156.432,156.994,160.387,164.679,169.067,172.616
41.43,0.991919,0.019106,8,255,0,-37.6905,2.44353,2.86036,1.30874,0.0747434,0.725066,-0.625151,-0.617007,1.52844,2.71845,1.52704,1.25493,0.0106713,-0.397067,0.0322206,1.52704,2.44522,1.52816,-0.0178509,-0.000573622,-0.0334193,1.25493,1.52816,2.71734,0.00717958,0.39764,0.00119877,0.0106713,-0.0178509,0.00717958,1.30846,0.00119877,-0.000573622,-0.397067,-0.000573622,0.39764,0.00119877,1.03523,0.0106713,0.0322206,-0.0334193,0.00119877,-0.000573622,0.0106713,1.30734,0.576479,0.56226,-0.422629,-0.415837,71.1741,75.4655,86.2425,89.7563,110.735,111.86,120.036,127.442,128.318,130.362,141.458,143.823,149.103,153.864,156.545,157.095,160.307,164.615,169.131,172.557
41.5717,0.87875,0.0346565,3,15,0,-40.6982,2.44381,2.8607,1.30817,0.0743951,0.725001,-0.624722,-0.616679,1.52923,2.71982,1.52786,1.25459,0.0105663,-0.397393,0.0318113,1.52786,2.44546,1.52895,-0.0176617,-0.000561003,-0.033007,1.25459,1.52895,2.71873,0.00709537,0.397954,0.00119566,0.0105663,-0.0176617,0.00709537,1.30789,0.00119566,-0.000561003,-0.397393,-0.000561003,0.397954,0.00119566,1.03353,0.0105663,0.0318113,-0.033007,0.00119566,-0.000561003,0.0105663,1.3068,0.576559,0.562503,-0.422369,-0.415662,71.0841,75.4879,86.2485,89.7231,110.766,111.817,120.001,127.501,128.267,130.422,141.383,143.826,149.041,153.791,156.367,157.223,160.229,164.658,169.172,172.531
42.0523,0.388865,0.0445678,5,47,0,-38.6786,2.44145,2.86037,1.30813,0.0762378,0.72768,-0.622869,-0.619725,1.52679,2.71838,1.5265,1.25015,0.00505824,-0.398446,0.0147415,1.5265,2.44182,1.52671,-0.00963605,-0.000129735,-0.0149078,1.25015,1.52671,2.71817,0.00457781,0.398576,0.000166262,0.00505824,-0.00963605,0.00457781,1.30805,0.000166262,-0.000129735,-0.398446,-0.000129735,0.398576,0.000166262,1.03149,0.00505824,0.0147415,-0.0149078,0.000166262,-0.000129735,0.00505824,1.30784,0.57326,0.566363,-0.420001,-0.417379,70.9477,75.4395,86.2496,89.7487,110.732,111.604,119.907,127.448,128.293,130.211,141.448,143.934,149.077,153.802,156.401,157.137,160.308,164.746,169.212,172.604
41.8549,0.915678,0.0135794,8,339,0,-36.1142,2.44511,2.86364,1.30879,0.0690513,0.72608,-0.623587,-0.618978,1.53104,2.72151,1.53032,1.25537,0.00810198,-0.398258,0.0234208,1.53032,2.44607,1.53081,-0.0162218,-0.000334589,-0.0234122,1.25537,1.53081,2.72102,0.00811982,0.398593,-8.53274e-06,0.00810198,-0.0162218,0.00811982,1.30856,-8.53274e-06,-0.000334589,-0.398258,-0.000334589,0.398593,-8.53274e-06,1.03312,0.00810198,0.0234208,-0.0234122,-8.53274e-06,-0.000334589,0.00810198,1.30807,0.575232,0.564042,-0.420823,-0.41698,70.8959,75.4492,86.3881,89.7534,110.779,111.669,119.987,127.488,128.298,130.459,141.391,143.878,149.036,153.711,156.323,157.13,160.301,164.618,169.073,172.63
43.865,0.872355,0.0195268,8,319,0,-38.8979,2.43681,2.86072,1.30879,0.0532746,0.731506,-0.626152,-0.611916,1.52181,2.71419,1.52148,1.24477,0.000937363,-0.398946,0.0109779,1.52148,2.43782,1.52113,0.0220045,0.000345983,-0.0192685,1.24477,1.52113,2.71453,-0.0229419,0.3986,0.00829054,0.000937363,0.0220045,-0.0229419,1.30811,0.00829054,0.000345983,-0.398946,0.000345983,0.3986,0.00829054,1.03174,0.000937363,0.0109779,-0.0192685,0.00829054,0.000345983,0.000937363,1.30846,0.568522,0.571152,-0.424562,-0.412694,70.9851,75.5558,86.1935,89.7016,110.811,111.791,120.048,127.474,128.285,130.396,141.494,143.852,149.236,153.81,156.415,157.018,160.38,164.726,169.085,172.668
44.6664,0.843271,0.0246381,6,63,0,-41.8602,2.44813,2.85662,1.30698,0.0555478,0.731276,-0.628317,-0.608795,1.53308,2.72327,1.53229,1.25872,0.00267008,-0.397345,0.0185136,1.53229,2.44995,1.53205,0.0260155,0.000570035,-0.0293352,1.25872,1.53205,2.72351,-0.0286856,0.396775,0.0108216,0.00267008,0.0260155,-0.0286856,1.30596,0.0108216,0.000570035,-0.397345,0.000570035,0.396775,0.0108216,1.03263,0.00267008,0.0185136,-0.0293352,0.0108216,0.000570035,0.00267008,1.3062,0.568807,0.570298,-0.427114,-0.410843,70.9996,75.4024,86.2901,89.7989,110.834,111.786,120.055,127.597,128.356,130.343,141.393,143.788,149.14,153.781,156.342,157.023,160.353,164.778,169.115,172.683
43.5823,0.631168,0.0285013,4,31,0,-38.5227,2.43509,2.85797,1.30754,0.0543713,0.730384,-0.62768,-0.610163,1.52007,2.71049,1.51927,1.24547,0.0037117,-0.397573,0.0199802,1.51927,2.43654,1.51943,0.0194274,0.000376965,-0.0292499,1.24547,1.51943,2.71033,-0.0231391,0.397196,0.00926976,0.0037117,0.0194274,-0.0231391,1.3069,0.00926976,0.000376965,-0.397573,0.000376965,0.397196,0.00926976,1.03294,0.0037117,0.0199802,-0.0292499,0.00926976,0.000376965,0.0037117,1.30674,0.569914,0.569214,-0.42628,-0.411679,71.0559,75.5139,86.254,89.7415,110.717,111.673,120.067,127.517,128.193,130.476,141.388,143.841,149.044,153.828,156.292,157.06,160.316,164.607,169.065,172.589
45.367,0.852041,0.0180369,7,255,0,-40.2869,2.4458,2.86151,1.3083,0.0519297,0.732171,-0.62724,-0.611196,1.53139,2.72149,1.53102,1.25608,0.00050159,-0.398261,0.0109381,1.53102,2.44712,1.53044,0.0264874,0.000460597,-0.0204395,1.25608,1.53044,2.72206,-0.026989,0.397801,0.00950139,0.00050159,0.0264874,-0.026989,1.30735,0.00950139,0.000460597,-0.398261,0.000460597,0.397801,0.00950139,1.03298,0.00050159,0.0109381,-0.0204395,0.00950139,0.000460597,0.00050159,1.30793,0.567695,0.571534,-0.425602,-0.412231,71.0708,75.5087,86.1665,89.8024,110.784,111.755,120.053,127.554,128.302,130.387,141.426,143.911,148.983,153.842,156.323,157.117,160.271,164.784,169.02,172.598
43.5116,0.930523,0.0213946,5,31,0,-42.9179,2.45485,2.85884,1.30769,0.0506782,0.732856,-0.626992,-0.612423,1.54001,2.72971,1.53978,1.26537,-0.000804468,-0.39771,0.00671262,1.53978,2.45605,1.53902,0.0278098,0.000413729,-0.0157601,1.26537,1.53902,2.73047,-0.0270053,0.397296,0.00904745,-0.000804468,0.0278098,-0.0270053,1.30671,0.00904745,0.000413729,-0.39771,0.000413729,0.397296,0.00904745,1.03306,-0.000804468,0.00671262,-0.0157601,0.00904745,0.000413729,-0.000804468,1.30747,0.566843,0.57228,-0.425064,-0.412923,71.0454,75.5201,86.2209,89.7322,110.809,111.75,120.032,127.642,128.321,130.313,141.347,143.86,149.187,153.859,156.569,157.04,160.351,164.81,169.182,172.676
45.4402,0.314581,0.0314885,5,47,0,-41.4414,2.44379,2.85945,1.30816,0.0484877,0.731491,-0.626697,-0.612436,1.52881,2.71933,1.52846,1.25363,0.00125767,-0.398035,0.0117896,1.52846,2.44478,1.52818,0.0211077,0.000334505,-0.0199547,1.25363,1.52818,2.71961,-0.0223654,0.3977,0.00816504,0.00125767,0.0211077,-0.0223654,1.30753,0.00816504,0.000334505,-0.398035,0.000334505,0.3977,0.00816504,1.03298,0.00125767,0.0117896,-0.0199547,0.00816504,0.000334505,0.00125767,1.30781,0.568541,0.570697,-0.424868,-0.412982,71.0445,75.4713,86.195,89.8515,110.919,111.708,120.063,127.516,128.322,130.448,141.462,143.963,149.098,153.837,156.34,157.033,160.388,164.794,169.169,172.621
42.522,0.995653,0.00840363,7,127,0,-39.1553,2.43454,2.85622,1.30686,0.0481204,0.733663,-0.627004,-0.609482,1.51944,2.71177,1.51918,1.24247,-0.00202937,-0.398294,0.00542934,1.51918,2.43643,1.5178,0.0364526,0.000621452,-0.0166968,1.24247,1.5178,2.71314,-0.0344232,0.397672,0.0112675,-0.00202937,0.0364526,-0.0344232,1.30522,0.0112675,0.000621452,-0.398294,0.000621452,0.397672,0.0112675,1.02989,-0.00202937,0.00542934,-0.0166968,0.0112675,0.000621452,-0.00202937,1.3066,0.565838,0.573967,-0.425801,-0.411196,70.9865,75.5379,86.1273,89.7618,110.794,111.751,120.005,127.512,128.292,130.372,141.369,143.846,149.099,153.812,156.346,157.022,160.34,164.709,169.086,172.547
41.0185,0.982316,0.0148045,6,127,0,-38.4585,2.44084,2.85768,1.3074,0.0483371,0.734526,-0.627311,-0.611228,1.52583,2.7161,1.52566,1.25074,-0.00331278,-0.397755,0.00124613,1.52566,2.4427,1.52413,0.0378937,0.000534882,-0.0120659,1.25074,1.52413,2.71763,-0.0345809,0.39722,0.0108198,-0.00331278,0.0378937,-0.0345809,1.30571,0.0108198,0.000534882,-0.397755,0.000534882,0.39722,0.0108198,1.03231,-0.00331278,0.00124613,-0.0120659,0.0108198,0.000534882,-0.00331278,1.30724,0.56476,0.5745,-0.425571,-0.41217,71.0648,75.5764,86.211,89.76,110.866,111.808,120.099,127.473,128.227,130.411,141.369,143.853,149.114,153.867,156.397,157.064,160.245,164.807,169.084,172.519
