# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 15
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922554
# output
#   file = cmsx4.20modes.15.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
44.0763,0.204412,0.0384737,5,31,0,-39.2571,2.44039,2.85725,1.3073,0.042319,-0.732874,-0.628621,0.608057,1.52531,2.71563,1.52474,1.25063,-0.000262226,-0.397642,-0.0130113,1.52474,2.44259,1.52367,-0.0350279,0.000772413,0.0252901,1.25063,1.52367,2.7167,0.0352902,0.39687,-0.0122788,-0.000262226,-0.0350279,0.0352902,1.30566,-0.0122788,0.000772413,-0.397642,0.000772413,0.39687,-0.0122788,1.03262,-0.000262226,-0.0130113,0.0252901,-0.0122788,0.000772413,-0.000262226,1.30673,0.56682,-0.572337,-0.427495,0.410357,70.9863,75.6149,86.1635,89.8045,110.793,111.718,119.991,127.547,128.277,130.388,141.457,143.907,149.081,153.886,156.352,156.998,160.33,164.696,169.045,172.559
45.5477,0.999792,0.0171386,6,63,0,-42.0611,2.45062,2.86011,1.30781,0.041856,-0.732238,-0.627763,0.610037,1.5361,2.72609,1.53563,1.26109,-0.000735688,-0.397983,-0.0125337,1.53563,2.45221,1.53497,-0.0287055,0.000554445,0.0229587,1.26109,1.53497,2.72675,0.0294412,0.397428,-0.010425,-0.000735688,-0.0287055,0.0294412,1.30669,-0.010425,0.000554445,-0.397983,0.000554445,0.397428,-0.010425,1.03281,-0.000735688,-0.0125337,0.0229587,-0.010425,0.000554445,-0.000735688,1.30735,0.567612,-0.571576,-0.426319,0.411546,71.0156,75.6048,86.2932,89.8266,110.822,111.713,120.048,127.559,128.296,130.45,141.371,143.874,149.112,153.866,156.513,156.989,160.334,164.723,169.098,172.636
44.9317,0.963573,0.0227042,6,95,0,-40.1095,2.4418,2.85905,1.30823,0.0516467,-0.731971,-0.628112,0.610375,1.52664,2.71626,1.52611,1.25271,-0.00136346,-0.397602,-0.0141309,1.52611,2.44334,1.52562,-0.0268816,0.000527,0.0243288,1.25271,1.52562,2.71675,0.0282451,0.397075,-0.0101979,-0.00136346,-0.0268816,0.0282451,1.30721,-0.0101979,0.000527,-0.397602,0.000527,0.397075,-0.0101979,1.0343,-0.00136346,-0.0141309,0.0243288,-0.0101979,0.000527,-0.00136346,1.3077,0.567944,-0.570953,-0.426523,0.411741,71.0091,75.5832,86.3097,89.7126,110.905,111.88,120.009,127.551,128.29,130.424,141.49,143.973,149.177,153.906,156.36,157.027,160.316,164.689,169.033,172.658
45.6211,1,0.0285913,3,15,0,-44.2358,2.44129,2.85969,1.30825,0.0520602,-0.731984,-0.627838,0.610545,1.52633,2.7162,1.52584,1.2519,-0.0011769,-0.397826,-0.0133944,1.52584,2.44277,1.52534,-0.0266562,0.000507991,0.0233988,1.2519,1.52534,2.71671,0.0278331,0.397318,-0.0100044,-0.0011769,-0.0266562,0.0278331,1.30726,-0.0100044,0.000507991,-0.397826,0.000507991,0.397318,-0.0100044,1.03382,-0.0011769,-0.0133944,0.0233988,-0.0100044,0.000507991,-0.0011769,1.30776,0.567928,-0.571092,-0.426257,0.411846,71.1025,75.5015,86.3313,89.7822,110.879,111.744,119.965,127.521,128.37,130.421,141.4,143.853,149.182,153.754,156.375,157.007,160.344,164.667,169.083,172.598
46.1174,0.938865,0.0377915,4,31,0,-42.6013,2.44297,2.85919,1.30783,0.0540197,-0.732001,-0.62849,0.608166,1.52814,2.71862,1.52744,1.25319,-0.00161082,-0.397944,-0.01631,1.52744,2.445,1.52682,-0.0306105,0.000689267,0.0279951,1.25319,1.52682,2.71925,0.0322213,0.397255,-0.0116851,-0.00161082,-0.0306105,0.0322213,1.3065,-0.0116851,0.000689267,-0.397944,0.000689267,0.397255,-0.0116851,1.03288,-0.00161082,-0.01631,0.0279951,-0.0116851,0.000689267,-0.00161082,1.30713,0.567906,-0.57127,-0.427391,0.410452,71.1408,75.5158,86.2056,89.8127,110.797,111.729,119.993,127.496,128.284,130.401,141.507,143.867,149.246,153.851,156.37,157.048,160.329,164.694,169.11,172.62
44.0802,0.802663,0.0459184,4,31,1,-42.8845,2.44228,2.86349,1.30953,0.0591258,-0.732646,-0.628502,0.609255,1.52764,2.71746,1.52712,1.25298,-0.000527735,-0.398452,-0.0129229,1.52712,2.44418,1.52626,-0.0320702,0.000666717,0.0243389,1.25298,1.52626,2.71832,0.0325979,0.397785,-0.011416,-0.000527735,-0.0320702,0.0325979,1.30815,-0.011416,0.000666717,-0.398452,0.000666717,0.397785,-0.011416,1.03487,-0.000527735,-0.0129229,0.0243389,-0.011416,0.000666717,-0.000527735,1.30901,0.567105,-0.571844,-0.427101,0.411061,71.0117,75.3999,86.3507,89.7719,110.841,111.823,120.014,127.455,128.324,130.372,141.387,143.888,149.121,153.933,156.404,157.105,160.268,164.773,169.013,172.537
41.0821,0.843294,0.0463611,5,51,1,-40.3762,2.43928,2.86745,1.31062,0.0737808,-0.732024,-0.62733,0.610646,1.52515,2.71608,1.52472,1.24878,-0.000816235,-0.399516,-0.0121548,1.52472,2.44069,1.52417,-0.0267415,0.000488136,0.0219677,1.24878,1.52417,2.71663,0.0275577,0.399028,-0.00981291,-0.000816235,-0.0267415,0.0275577,1.30964,-0.00981291,0.000488136,-0.399516,0.000488136,0.399028,-0.00981291,1.03425,-0.000816235,-0.0121548,0.0219677,-0.00981291,0.000488136,-0.000816235,1.31019,0.567878,-0.571416,-0.425821,0.411915,70.9679,75.558,86.4686,89.9463,110.724,111.784,119.967,127.54,128.385,130.408,141.423,143.831,149.19,153.794,156.328,157.065,160.126,164.808,169.107,172.559
40.5029,0.875198,0.0494443,4,31,0,-35.7026,2.43541,2.86893,1.31138,0.0686168,-0.731593,-0.628643,0.607644,1.52121,2.71251,1.52037,1.24496,-0.00239632,-0.399766,-0.018768,1.52037,2.43754,1.51993,-0.0296048,0.000695679,0.0306491,1.24496,1.51993,2.71295,0.0320011,0.39907,-0.011881,-0.00239632,-0.0296048,0.0320011,1.3101,-0.011881,0.000695679,-0.399766,0.000695679,0.39907,-0.011881,1.03513,-0.00239632,-0.018768,0.0306491,-0.011881,0.000695679,-0.00239632,1.31054,0.568413,-0.570774,-0.42766,0.410158,71.0179,75.5537,86.354,89.7537,110.73,111.784,119.962,127.569,128.377,130.405,141.432,143.914,149.118,153.727,156.433,157.062,160.262,164.699,169.214,172.532
42.0583,0.997401,0.0550312,5,31,0,-38.4198,2.44812,2.85456,1.30617,0.0524234,-0.730341,-0.626994,0.611965,1.53297,2.7228,1.53236,1.2589,-0.00331623,-0.396856,-0.0174723,1.53236,2.44919,1.53251,-0.0162301,0.000268815,0.0253649,1.2589,1.53251,2.72265,0.0195463,0.396587,-0.0078926,-0.00331623,-0.0162301,0.0195463,1.30571,-0.0078926,0.000268815,-0.396856,0.000268815,0.396587,-0.0078926,1.0321,-0.00331623,-0.0174723,0.0253649,-0.0078926,0.000268815,-0.00331623,1.30556,0.569967,-0.569152,-0.425266,0.412738,71.0623,75.4814,86.2598,89.7792,110.753,111.674,120.103,127.431,128.245,130.29,141.419,143.907,149.127,153.783,156.359,157.025,160.245,164.621,169.068,172.705
42.0583,0,0.78792,0,1,1,-36.646,2.44812,2.85456,1.30617,0.0524234,-0.730341,-0.626994,0.611965,1.53297,2.7228,1.53236,1.2589,-0.00331623,-0.396856,-0.0174723,1.53236,2.44919,1.53251,-0.0162301,0.000268815,0.0253649,1.2589,1.53251,2.72265,0.0195463,0.396587,-0.0078926,-0.00331623,-0.0162301,0.0195463,1.30571,-0.0078926,0.000268815,-0.396856,0.000268815,0.396587,-0.0078926,1.0321,-0.00331623,-0.0174723,0.0253649,-0.0078926,0.000268815,-0.00331623,1.30556,0.569967,-0.569152,-0.425266,0.412738,71.0727,75.4782,86.111,89.8409,110.842,111.781,120.127,127.544,128.325,130.345,141.489,143.877,149.108,153.792,156.304,156.986,160.307,164.613,169.089,172.633
42.0583,1.35696e-22,0.132973,1,1,0,-38.3365,2.44812,2.85456,1.30617,0.0524234,-0.730341,-0.626994,0.611965,1.53297,2.7228,1.53236,1.2589,-0.00331623,-0.396856,-0.0174723,1.53236,2.44919,1.53251,-0.0162301,0.000268815,0.0253649,1.2589,1.53251,2.72265,0.0195463,0.396587,-0.0078926,-0.00331623,-0.0162301,0.0195463,1.30571,-0.0078926,0.000268815,-0.396856,0.000268815,0.396587,-0.0078926,1.0321,-0.00331623,-0.0174723,0.0253649,-0.0078926,0.000268815,-0.00331623,1.30556,0.569967,-0.569152,-0.425266,0.412738,71.0837,75.4897,86.2356,89.7506,110.796,111.665,120.064,127.534,128.346,130.345,141.434,143.863,149.118,153.832,156.375,156.89,160.382,164.654,169.011,172.713
43.4725,0.989586,0.0131049,6,127,0,-40.1695,2.44386,2.86261,1.30881,0.0563706,-0.731888,-0.625925,0.612509,1.52945,2.7213,1.5292,1.25225,-0.000158643,-0.39911,-0.00851388,1.5292,2.4448,1.52875,-0.022906,0.000330236,0.0165783,1.25225,1.52875,2.72175,0.0230646,0.398779,-0.00806447,-0.000158643,-0.022906,0.0230646,1.30811,-0.00806447,0.000330236,-0.39911,0.000330236,0.398779,-0.00806447,1.03162,-0.000158643,-0.00851388,0.0165783,-0.00806447,0.000330236,-0.000158643,1.30857,0.568047,-0.57164,-0.424214,0.413029,71.0208,75.5159,86.1959,89.7915,110.736,111.685,119.99,127.508,128.305,130.358,141.382,143.864,149.032,153.836,156.441,156.995,160.336,164.805,169.135,172.627
42.4533,0.997814,0.017197,7,127,0,-39.6957,2.43087,2.8582,1.30829,0.0582253,-0.733262,-0.625316,0.61561,1.51541,2.70663,1.51535,1.23969,0.00254796,-0.398142,0.000625164,1.51535,2.43162,1.51471,-0.0245304,0.000194439,0.00610621,1.23969,1.51471,2.70727,0.0219824,0.397947,-0.00673138,0.00254796,-0.0245304,0.0219824,1.30759,-0.00673138,0.000194439,-0.398142,0.000194439,0.397947,-0.00673138,1.03257,0.00254796,0.000625164,0.00610621,-0.00673138,0.000194439,0.00254796,1.30823,0.566338,-0.573053,-0.422876,0.414786,70.9878,75.4944,86.135,89.8118,110.855,111.692,120.037,127.474,128.332,130.506,141.517,143.895,149.083,153.736,156.378,157.002,160.204,164.729,168.978,172.515
41.2024,0.966852,0.0266756,6,127,0,-36.92,2.43582,2.85532,1.3063,0.049409,-0.73087,-0.624109,0.61578,1.52082,2.71321,1.5207,1.24355,-0.000672473,-0.398113,-0.00673296,1.5207,2.43616,1.5206,-0.0124522,0.000115347,0.0115375,1.24355,1.5206,2.71332,0.0131247,0.397997,-0.00480452,-0.000672473,-0.0124522,0.0131247,1.30608,-0.00480452,0.000115347,-0.398113,0.000115347,0.397997,-0.00480452,1.02903,-0.000672473,-0.00673296,0.0115375,-0.00480452,0.000115347,-0.000672473,1.30618,0.569312,-0.570649,-0.421934,0.414989,70.9767,75.5408,86.2232,89.789,110.742,111.695,120.024,127.542,128.266,130.287,141.457,143.793,149.226,153.83,156.363,157.011,160.254,164.682,169.139,172.612
39.3868,0.382574,0.0409752,6,127,0,-33.6938,2.46041,2.86736,1.31049,0.0739795,-0.731656,-0.629487,0.607206,1.54633,2.73591,1.54535,1.27182,-0.00279838,-0.398833,-0.0205395,1.54535,2.46279,1.54494,-0.0306479,0.000764558,0.0330079,1.27182,1.54494,2.73632,0.0334463,0.398068,-0.0124685,-0.00279838,-0.0306479,0.0334463,1.3091,-0.0124685,0.000764558,-0.398833,0.000764558,0.398068,-0.0124685,1.03598,-0.00279838,-0.0205395,0.0330079,-0.0124685,0.000764558,-0.00279838,1.30951,0.568335,-0.57046,-0.428449,0.409881,71.0007,75.4764,86.3197,89.7094,110.802,111.765,119.874,127.64,128.28,130.461,141.429,143.864,149.077,153.957,156.49,157.252,160.379,164.786,169.151,172.824
41.5001,0.999699,0.0107036,5,47,0,-37.8814,2.45626,2.86551,1.31007,0.073797,-0.731749,-0.629641,0.608389,1.54189,2.73013,1.54099,1.26891,-0.00268812,-0.398031,-0.0196336,1.54099,2.45843,1.54062,-0.0291853,0.000693478,0.0314807,1.26891,1.54062,2.7305,0.0318735,0.397338,-0.0118471,-0.00268812,-0.0291853,0.0318735,1.30881,-0.0118471,0.000693478,-0.398031,0.000693478,0.397338,-0.0118471,1.0371,-0.00268812,-0.0196336,0.0314807,-0.0118471,0.000693478,-0.00268812,1.30917,0.568219,-0.570224,-0.428267,0.41056,71.0415,75.5634,86.399,89.7326,110.859,111.796,120.079,127.673,128.282,130.482,141.401,143.85,149.076,153.834,156.383,157.084,160.419,164.807,169.1,172.614
38.7229,0.999714,0.0193007,6,63,0,-36.7935,2.47466,2.8574,1.30613,0.0749428,-0.73391,-0.629473,0.606887,1.56045,2.74896,1.55989,1.28671,0.0008894,-0.397082,-0.0112544,1.55989,2.47749,1.55819,-0.0419717,0.000979602,0.0251111,1.28671,1.55819,2.75067,0.0410823,0.396103,-0.0138567,0.0008894,-0.0419717,0.0410823,1.30386,-0.0138567,0.000979602,-0.397082,0.000979602,0.396103,-0.0138567,1.03239,0.0008894,-0.0112544,0.0251111,-0.0138567,0.000979602,0.0008894,1.30557,0.56553,-0.57343,-0.428443,0.409624,71.0824,75.5471,86.1519,89.7435,110.835,111.657,119.978,127.542,128.39,130.525,141.342,143.9,149.08,153.911,156.59,157.081,160.507,164.702,169.118,172.576
43.086,0.977208,0.0356809,6,63,0,-37.422,2.43041,2.85898,1.30839,0.0573785,-0.728604,-0.626781,0.612003,1.51513,2.70628,1.51414,1.24024,-0.00603865,-0.397791,-0.0242811,1.51414,2.43162,1.5149,-0.00769778,6.13275e-05,0.0311119,1.24024,1.5149,2.70552,0.0137364,0.397729,-0.00683082,-0.00603865,-0.00769778,0.0137364,1.30817,-0.00683082,6.13275e-05,-0.397791,6.13275e-05,0.397729,-0.00683082,1.03351,-0.00603865,-0.0242811,0.0311119,-0.00683082,6.13275e-05,-0.00603865,1.30741,0.572118,-0.567029,-0.425137,0.412817,70.9527,75.4841,86.1949,89.7219,110.706,111.779,120.072,127.539,128.379,130.365,141.499,143.898,149.135,153.677,156.333,157.151,160.285,164.612,169.067,172.62
43.5659,0.919008,0.0622525,5,47,0,-41.0096,2.44352,2.86185,1.3085,0.0610111,-0.728382,-0.624191,0.617242,1.52908,2.72008,1.52868,1.2529,-0.00474518,-0.398456,-0.0162621,1.52868,2.44394,1.52905,0.00207228,-7.85787e-05,0.0188327,1.2529,1.52905,2.71972,0.0026729,0.398535,-0.00257059,-0.00474518,0.00207228,0.0026729,1.30847,-0.00257059,-7.85787e-05,-0.398456,-7.85787e-05,0.398535,-0.00257059,1.03232,-0.00474518,-0.0162621,0.0188327,-0.00257059,-7.85787e-05,-0.00474518,1.3081,0.572393,-0.567065,-0.421697,0.415903,70.9248,75.4394,86.3416,89.8843,110.821,111.608,120.041,127.485,128.349,130.301,141.41,143.849,149.185,153.792,156.502,157.112,160.251,164.851,169.142,172.713
43.5659,0.0066644,0.0908837,2,4,1,-39.2042,2.44352,2.86185,1.3085,0.0610111,-0.728382,-0.624191,0.617242,1.52908,2.72008,1.52868,1.2529,-0.00474518,-0.398456,-0.0162621,1.52868,2.44394,1.52905,0.00207228,-7.85787e-05,0.0188327,1.2529,1.52905,2.71972,0.0026729,0.398535,-0.00257059,-0.00474518,0.00207228,0.0026729,1.30847,-0.00257059,-7.85787e-05,-0.398456,-7.85787e-05,0.398535,-0.00257059,1.03232,-0.00474518,-0.0162621,0.0188327,-0.00257059,-7.85787e-05,-0.00474518,1.3081,0.572393,-0.567065,-0.421697,0.415903,71.0179,75.4776,86.2249,89.6886,110.643,111.742,120.037,127.484,128.31,130.328,141.337,143.9,149.046,153.709,156.474,157.07,160.278,164.829,168.994,172.707
42.6621,0.992169,0.00751305,8,255,0,-40.5917,2.42593,2.85993,1.30869,0.0633611,-0.728128,-0.626195,0.612349,1.51074,2.70282,1.50974,1.23485,-0.00647927,-0.398258,-0.0248239,1.50974,2.42709,1.51059,-0.00477045,-1.38966e-05,0.0309636,1.23485,1.51059,2.70198,0.0112497,0.398272,-0.00613962,-0.00647927,-0.00477045,0.0112497,1.30853,-0.00613962,-1.38966e-05,-0.398258,-1.38966e-05,0.398272,-0.00613962,1.0328,-0.00647927,-0.0248239,0.0309636,-0.00613962,-1.38966e-05,-0.00647927,1.30769,0.572706,-0.566678,-0.424591,0.413045,70.9055,75.4402,86.3133,89.7239,110.855,111.735,120.107,127.45,128.248,130.188,141.523,143.995,149.098,153.78,156.517,157.112,160.114,164.737,169.139,172.64
42.1999,0.998952,0.0139869,8,255,0,-39.2657,2.43634,2.8619,1.30888,0.0695837,-0.733761,-0.624391,0.617491,1.52165,2.7129,1.52159,1.24514,0.00396781,-0.398723,0.00590869,1.52159,2.43701,1.52104,-0.0238855,7.15289e-05,-0.000375156,1.24514,1.52104,2.71346,0.0199177,0.398652,-0.00553354,0.00396781,-0.0238855,0.0199177,1.30826,-0.00553354,7.15289e-05,-0.398723,7.15289e-05,0.398652,-0.00553354,1.03237,0.00396781,0.00590869,-0.000375156,-0.00553354,7.15289e-05,0.00396781,1.30882,0.565716,-0.573803,-0.421623,0.415873,71.1193,75.5419,86.4128,89.9344,110.786,111.828,119.98,127.398,128.318,130.362,141.468,143.807,149.173,153.736,156.538,157.071,160.237,164.768,168.932,172.642
42.5708,0.905625,0.0265394,7,127,0,-35.5434,2.45251,2.86284,1.30911,0.0642861,-0.732278,-0.626692,0.614523,1.53796,2.72657,1.53777,1.26407,0.000104597,-0.397928,-0.00705415,1.53777,2.4533,1.53735,-0.0216038,0.000277328,0.0144169,1.26407,1.53735,2.727,0.0214992,0.39765,-0.0073628,0.000104597,-0.0216038,0.0214992,1.3085,-0.0073628,0.000277328,-0.397928,0.000277328,0.39765,-0.0073628,1.03522,0.000104597,-0.00705415,0.0144169,-0.0073628,0.000277328,0.000104597,1.30892,0.567562,-0.571238,-0.424301,0.41416,70.9234,75.554,86.2797,89.725,110.783,111.811,120.125,127.493,128.262,130.423,141.387,143.857,149.144,153.767,156.476,156.976,160.428,164.899,169.044,172.622
39.4299,0.768238,0.0375252,4,31,0,-36.1574,2.45657,2.86198,1.30804,0.0659342,-0.733044,-0.625228,0.613669,1.54249,2.73436,1.5424,1.26478,0.00218654,-0.399065,-0.0014616,1.5424,2.4575,1.54165,-0.0266225,0.000277252,0.00920553,1.26478,1.54165,2.73511,0.024436,0.398788,-0.00774392,0.00218654,-0.0266225,0.024436,1.3072,-0.00774392,0.000277252,-0.399065,0.000277252,0.398788,-0.00774392,1.03033,0.00218654,-0.0014616,0.00920553,-0.00774392,0.000277252,0.00218654,1.30795,0.566608,-0.573265,-0.423313,0.413677,70.9914,75.4659,86.127,89.7453,110.758,111.679,120.019,127.715,128.297,130.365,141.45,143.834,149.083,153.732,156.579,156.974,160.466,164.763,169.229,172.514
38.5555,0.995984,0.0346705,6,127,0,-33.9959,2.46166,2.85677,1.30639,0.0681155,-0.732445,-0.623399,0.618944,1.54707,2.73812,1.54704,1.27062,0.00242283,-0.39787,0.00345434,1.54704,2.46192,1.54682,-0.014974,3.17093e-05,6.50683e-05,1.27062,1.54682,2.73835,0.0125512,0.397838,-0.0035194,0.00242283,-0.014974,0.0125512,1.30615,-0.0035194,3.17093e-05,-0.39787,3.17093e-05,0.397838,-0.0035194,1.02994,0.00242283,0.00345434,6.50683e-05,-0.0035194,3.17093e-05,0.00242283,1.30637,0.567355,-0.572364,-0.420486,0.416772,70.925,75.6697,86.1541,89.7686,110.698,111.75,119.949,127.669,128.296,130.319,141.3,143.842,149.269,153.92,156.491,157.067,160.43,164.686,169.09,172.841
40.2576,0.900117,0.0643872,5,31,0,-36.4963,2.45995,2.86216,1.30806,0.0709747,-0.735817,-0.624588,0.618258,1.54592,2.73573,1.54567,1.2704,0.007238,-0.398054,0.0146098,1.54567,2.46129,1.54483,-0.0326901,-7.34725e-05,-0.00829619,1.2704,1.54483,2.73656,0.0254521,0.398127,-0.00631358,0.007238,-0.0326901,0.0254521,1.30697,-0.00631358,-7.34725e-05,-0.398054,-7.34725e-05,0.398127,-0.00631358,1.03253,0.007238,0.0146098,-0.00829619,-0.00631358,-7.34725e-05,0.007238,1.30781,0.563147,-0.576141,-0.421513,0.416238,70.8824,75.5668,86.261,89.7504,110.663,111.728,120.055,127.558,128.202,130.302,141.328,143.927,148.997,153.799,156.459,157.059,160.254,164.709,168.931,172.499
40.2576,0.0302299,0.0886734,2,4,1,-35.6823,2.45995,2.86216,1.30806,0.0709747,-0.735817,-0.624588,0.618258,1.54592,2.73573,1.54567,1.2704,0.007238,-0.398054,0.0146098,1.54567,2.46129,1.54483,-0.0326901,-7.34725e-05,-0.00829619,1.2704,1.54483,2.73656,0.0254521,0.398127,-0.00631358,0.007238,-0.0326901,0.0254521,1.30697,-0.00631358,-7.34725e-05,-0.398054,-7.34725e-05,0.398127,-0.00631358,1.03253,0.007238,0.0146098,-0.00829619,-0.00631358,-7.34725e-05,0.007238,1.30781,0.563147,-0.576141,-0.421513,0.416238,71.1629,75.562,86.1427,89.7771,110.808,111.723,120.045,127.659,128.286,130.497,141.325,143.872,149.015,153.826,156.483,157.077,160.435,164.791,169.124,172.545
41.7196,0.987966,0.00889577,8,255,0,-39.3116,2.4481,2.85769,1.30668,0.0583614,-0.734534,-0.621377,0.622239,1.53361,2.72581,1.5332,1.2563,0.00691409,-0.398135,0.018022,1.5332,2.44884,1.53327,-0.0191191,-0.000227315,-0.0161764,1.2563,1.53327,2.72575,0.012205,0.398362,-0.00184552,0.00691409,-0.0191191,0.012205,1.30634,-0.00184552,-0.000227315,-0.398135,-0.000227315,0.398362,-0.00184552,1.02937,0.00691409,0.018022,-0.0161764,-0.00184552,-0.000227315,0.00691409,1.30627,0.564751,-0.575155,-0.418122,0.41884,71.0573,75.4232,86.1724,89.7547,110.847,111.665,120.104,127.428,128.219,130.272,141.362,143.81,149.134,153.807,156.465,156.984,160.376,164.667,169.13,172.609
40.7196,0.980486,0.0161173,6,127,0,-37.4317,2.45621,2.85931,1.30691,0.0670531,-0.733743,-0.617116,0.624397,1.54207,2.73311,1.54143,1.2658,0.00661139,-0.397909,0.021177,1.54143,2.45691,1.54201,-0.00709245,-0.000196937,-0.0233046,1.2658,1.54201,2.73254,0.000481054,0.398106,0.00212763,0.00661139,-0.00709245,0.000481054,1.30685,0.00212763,-0.000196937,-0.397909,-0.000196937,0.398106,0.00212763,1.03064,0.00661139,0.021177,-0.0233046,0.00212763,-0.000196937,0.00661139,1.30627,0.565738,-0.573861,-0.415657,0.421726,70.9596,75.5477,86.2464,89.8222,110.68,111.695,120.041,127.515,128.183,130.439,141.513,143.776,149.104,153.919,156.525,157.032,160.256,164.743,169.155,172.819
35.712,0.754987,0.0283043,7,127,0,-29.5636,2.43355,2.86117,1.30882,0.0914972,-0.727431,-0.606963,0.62633,1.51867,2.71424,1.51824,1.2384,-0.000753951,-0.400258,0.00985772,1.51824,2.43562,1.51701,0.0358519,0.00072542,-0.0218833,1.2384,1.51701,2.71546,-0.035098,0.399533,0.0120255,-0.000753951,0.0358519,-0.035098,1.30716,0.0120255,0.00072542,-0.400258,0.00072542,0.399533,0.0120255,1.02855,-0.000753951,0.00985772,-0.0218833,0.0120255,0.00072542,-0.000753951,1.30839,0.573567,-0.56692,-0.409949,0.426104,71.123,75.4286,86.2804,89.7422,110.83,111.52,120.043,127.485,128.301,130.533,141.422,143.768,149.128,153.882,156.29,157.082,160.46,164.605,169.289,172.432
38.2602,0.999855,0.0254353,5,39,0,-34.9802,2.43908,2.86044,1.30828,0.0892987,-0.729631,-0.610753,0.62555,1.52434,2.71846,1.52391,1.24539,0.00177256,-0.399513,0.0134343,1.52391,2.44013,1.52372,0.0204462,0.000340328,-0.0218085,1.24539,1.52372,2.71865,-0.0222187,0.399172,0.00837418,0.00177256,0.0204462,-0.0222187,1.30766,0.00837418,0.000340328,-0.399513,0.000340328,0.399172,0.00837418,1.02934,0.00177256,0.0134343,-0.0218085,0.00837418,0.000340328,0.00177256,1.30785,0.570847,-0.569356,-0.412095,0.424435,70.9677,75.5696,86.1595,89.7452,110.875,111.681,119.974,127.442,128.323,130.346,141.516,144.065,149.171,153.85,156.473,157.214,160.53,164.601,169.167,172.793
41.4566,0.984456,0.0466742,5,63,0,-35.2237,2.44015,2.85923,1.30803,0.0779816,-0.73426,-0.61356,0.626337,1.5252,2.71678,1.52395,1.24981,0.00826185,-0.39776,0.0287207,1.52395,2.44148,1.52511,-0.0024725,-0.000219335,-0.0335839,1.24981,1.52511,2.71562,-0.00578935,0.397979,0.00486316,0.00826185,-0.0024725,-0.00578935,1.30793,0.00486316,-0.000219335,-0.39776,-0.000219335,0.397979,0.00486316,1.03264,0.00826185,0.0287207,-0.0335839,0.00486316,-0.000219335,0.00826185,1.30678,0.565093,-0.574201,-0.413548,0.424196,71.1416,75.4729,86.2608,89.8258,110.87,111.749,120.158,127.49,128.315,130.446,141.463,143.864,149.1,153.884,156.476,156.953,160.272,164.559,169.053,172.571
41.3562,0.20604,0.0811103,4,31,0,-36.8286,2.42798,2.85993,1.30851,0.081835,-0.729979,-0.609828,0.627512,1.51292,2.70411,1.51229,1.23742,0.00228895,-0.398284,0.0164699,1.51229,2.42948,1.51206,0.0240028,0.000476412,-0.0263522,1.23742,1.51206,2.70434,-0.0262918,0.397807,0.00988225,0.00228895,0.0240028,-0.0262918,1.30765,0.00988225,0.000476412,-0.398284,0.000476412,0.397807,0.00988225,1.03302,0.00228895,0.0164699,-0.0263522,0.00988225,0.000476412,0.00228895,1.30788,0.570417,-0.568866,-0.411501,0.426244,71.1068,75.4715,86.274,89.6761,110.76,111.799,119.944,127.424,128.497,130.315,141.395,143.803,149.218,153.76,156.294,156.879,160.239,164.848,169.182,172.591
