# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 15
# data
#   file = ti.dat
# init = 2 (Default)
# random
#   seed = 2282494895
# output
#   file = ti.30modes.15.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30
0.81504,0.379376,0.0233249,6,63,0,3.07565,1.67308,0.996893,0.44992,0.804505,0.770433,1.67308,0.770433,0.770433,0,0,0,0.770433,1.67308,0.770433,0,0,0,0.770433,0.770433,1.67308,0,0,0,0,0,0,0.44992,0,0,0,0,0,0,0.44992,0,0,0,0,0,0,0.44992,108.883,137.023,145.224,183.003,189.586,196.944,199.357,208.675,231.282,233.838,237.199,242.651,242.724,250.253,267.133,273.151,286.78,286.155,289.101,297.203,302.439,304.13,304.757,303.793,305.984,309.427,317.62,320.764,322.468,322.955
0.0148298,0.999414,0.00805837,4,19,0,0.676985,1.6723,0.994267,0.447709,0.806342,0.771723,1.6723,0.771723,0.771723,0,0,0,0.771723,1.6723,0.771723,0,0,0,0.771723,0.771723,1.6723,0,0,0,0,0,0,0.447709,0,0,0,0,0,0,0.447709,0,0,0,0,0,0,0.447709,108.819,136.792,144.291,185.322,188.392,193.838,199.168,207.867,231.086,233.056,241.169,242.15,243.045,250.227,266.538,272.276,285.211,286.166,289.245,297.484,300.484,302.882,304.717,305.163,306.718,310.348,317.523,318.761,320.622,323.554
0.317978,0.98137,0.0142675,4,15,0,1.12653,1.67251,1.0058,0.452053,0.801066,0.77362,1.67251,0.77362,0.77362,0,0,0,0.77362,1.67251,0.77362,0,0,0,0.77362,0.77362,1.67251,0,0,0,0,0,0,0.452053,0,0,0,0,0,0,0.452053,0,0,0,0,0,0,0.452053,109.95,136.159,145.101,185.587,186.364,196.113,197.801,209.186,230.444,234.695,237.274,241.646,242.34,250.239,267.921,272.589,286.302,285.559,288.625,296.078,301.694,304.448,304.79,304.856,305.631,309.972,318.527,319.885,321.589,324.024
2.41216,0.629628,0.0238909,5,63,1,0.690038,1.68689,1.00698,0.451076,0.759462,0.790985,1.68689,0.790985,0.790985,0,0,0,0.790985,1.68689,0.790985,0,0,0,0.790985,0.790985,1.68689,0,0,0,0,0,0,0.451076,0,0,0,0,0,0,0.451076,0,0,0,0,0,0,0.451076,108.774,135.287,144.471,184.477,187.886,196.272,199.543,207.725,230.712,232.108,237.727,243.325,243.118,249.44,267.84,272.582,283.657,285.755,288.557,296.528,300.135,304.743,303.759,306.06,305.535,311.136,317.496,319.684,320.422,323.436
0.350698,0.633743,0.0160784,4,31,0,3.42238,1.67616,0.995212,0.447535,0.761548,0.776781,1.67616,0.776781,0.776781,0,0,0,0.776781,1.67616,0.776781,0,0,0,0.776781,0.776781,1.67616,0,0,0,0,0,0,0.447535,0,0,0,0,0,0,0.447535,0,0,0,0,0,0,0.447535,108.283,134.892,144.23,183.723,188.944,195.415,198.601,208.957,230.895,230.894,237.151,241.871,243.198,249.42,267.536,271.959,284.871,284.796,288.088,296.792,301.38,301.603,305.124,305.985,305.189,309.528,317.762,319.424,322.569,322.554
2.71318,0.983428,0.0109991,7,127,0,0.0170923,1.73298,1.00634,0.450174,0.742172,0.838301,1.73298,0.838301,0.838301,0,0,0,0.838301,1.73298,0.838301,0,0,0,0.838301,0.838301,1.73298,0,0,0,0,0,0,0.450174,0,0,0,0,0,0,0.450174,0,0,0,0,0,0,0.450174,109.116,136.625,143.053,184.982,188.257,195.571,198.357,207.571,231.023,233.369,238.03,241.759,242.367,250.144,267.125,272.738,283.956,285.669,290.708,296.387,301.559,303.362,303.756,304.735,306.768,311.66,317.612,320.116,323.131,323.163
1.54623,0.798481,0.0183259,3,15,0,-1.14704,1.73317,1.0085,0.449838,0.74312,0.841071,1.73317,0.841071,0.841071,0,0,0,0.841071,1.73317,0.841071,0,0,0,0.841071,0.841071,1.73317,0,0,0,0,0,0,0.449838,0,0,0,0,0,0,0.449838,0,0,0,0,0,0,0.449838,109.679,137.115,143.444,184.512,187.231,195.291,199.106,208.032,230.97,234.011,239.533,243.529,243.368,251.487,267.167,272.179,285.161,284.246,289.23,296.269,302.025,303.589,304.988,304.4,305.062,309.484,316.993,320.85,322.703,321.961
2.95891,0.904724,0.0190419,6,69,0,-0.974148,1.67801,1.00753,0.451589,0.710028,0.781585,1.67801,0.781585,0.781585,0,0,0,0.781585,1.67801,0.781585,0,0,0,0.781585,0.781585,1.67801,0,0,0,0,0,0,0.451589,0,0,0,0,0,0,0.451589,0,0,0,0,0,0,0.451589,110.51,135.938,143.23,184.432,187.786,196.489,199.566,207.851,231.411,234.124,239.9,241.948,242.882,250.333,267.279,272.395,283.514,286.822,290.532,295.199,301.843,303.281,305.411,305.831,307.485,310.935,317.806,319.601,322.153,323.862
2.80356,0.547232,0.0257657,3,15,0,-2.44705,1.6812,0.99215,0.447557,0.713562,0.779003,1.6812,0.779003,0.779003,0,0,0,0.779003,1.6812,0.779003,0,0,0,0.779003,0.779003,1.6812,0,0,0,0,0,0,0.447557,0,0,0,0,0,0,0.447557,0,0,0,0,0,0,0.447557,109.423,136.223,146.152,185.02,188.624,194.586,199.043,208.098,231.74,233.076,238.956,240.79,242.751,250.013,268.476,272.177,284.958,284.642,289.343,296.745,301.871,303.184,305.3,304.162,305.543,309.758,318.069,320.693,322.534,322.242
2.1287,0.822064,0.0143286,2,3,0,-1.9183,1.68126,0.991261,0.447947,0.713587,0.777471,1.68126,0.777471,0.777471,0,0,0,0.777471,1.68126,0.777471,0,0,0,0.777471,0.777471,1.68126,0,0,0,0,0,0,0.447947,0,0,0,0,0,0,0.447947,0,0,0,0,0,0,0.447947,109.506,136.99,144.681,183.209,187.771,194.239,198.204,207.84,231.928,232.908,240.243,242.685,243.453,249.243,268.611,272.436,284.998,285.89,289.134,297.772,302.023,302.628,306.461,304.344,308.323,310.554,319.295,319.006,322.297,324.139
4.44289,0.972374,0.0157826,3,15,0,-1.29992,1.67864,0.999292,0.449265,0.716294,0.779471,1.67864,0.779471,0.779471,0,0,0,0.779471,1.67864,0.779471,0,0,0,0.779471,0.779471,1.67864,0,0,0,0,0,0,0.449265,0,0,0,0,0,0,0.449265,0,0,0,0,0,0,0.449265,108.229,136.172,144.101,183.906,188.491,196.21,198.458,207.876,230.956,231.706,238.855,242.363,242.992,250.88,267.988,271.685,284.84,285.569,288.35,295.897,299.923,302.665,304.16,303.705,304.874,311.065,317.805,318.384,323.633,323.776
1.80367,0.874001,0.0250444,3,7,0,-1.56617,1.68074,0.991644,0.447056,0.717443,0.77909,1.68074,0.77909,0.77909,0,0,0,0.77909,1.68074,0.77909,0,0,0,0.77909,0.77909,1.68074,0,0,0,0,0,0,0.447056,0,0,0,0,0,0,0.447056,0,0,0,0,0,0,0.447056,108.033,135.227,143.663,184.035,187.928,195.283,200.262,208.598,229.925,231.028,239.545,241.641,243.685,249.644,268.055,272.445,285.119,285.677,289.123,297.184,301.879,303.092,304.906,304.708,306.77,310.273,317.695,320.166,322.74,322
1.80367,0.252712,0.0311073,1,3,0,-0.459567,1.68074,0.991644,0.447056,0.717443,0.77909,1.68074,0.77909,0.77909,0,0,0,0.77909,1.68074,0.77909,0,0,0,0.77909,0.77909,1.68074,0,0,0,0,0,0,0.447056,0,0,0,0,0,0,0.447056,0,0,0,0,0,0,0.447056,108.607,135.601,143.222,182.349,188.542,196.052,196.711,208.599,231.012,232.215,238.848,243.246,242.179,249.603,268.325,272.385,284.636,286.659,288.516,296.954,300.878,302.788,304.209,304.315,306.736,309.292,316.651,319.214,322.608,323.555
6.02164,1,0.00864128,7,199,0,-0.758088,1.68689,0.99689,0.448404,0.646952,0.787284,1.68689,0.787284,0.787284,0,0,0,0.787284,1.68689,0.787284,0,0,0,0.787284,0.787284,1.68689,0,0,0,0,0,0,0.448404,0,0,0,0,0,0,0.448404,0,0,0,0,0,0,0.448404,108.996,135.762,143.06,184.573,188.22,194.925,197.533,209.558,231.414,232.366,239.816,243.092,243.151,249.695,267.045,272.026,284.116,285.64,289.944,297.778,301.368,303.904,303.316,304.792,306.018,311.157,316.833,319.144,322.529,323.968
8.63756,0.925647,0.0145605,7,151,1,-2.69431,1.72499,0.995966,0.447424,0.493349,0.826519,1.72499,0.826519,0.826519,0,0,0,0.826519,1.72499,0.826519,0,0,0,0.826519,0.826519,1.72499,0,0,0,0,0,0,0.447424,0,0,0,0,0,0,0.447424,0,0,0,0,0,0,0.447424,109.213,135.601,145.409,183.898,188.263,194.502,198.963,208.978,231.209,232.192,239.2,242.336,242.247,250.881,267.547,272.401,285.458,285.091,288.945,296.584,300.964,303.501,304.625,305.468,306.455,309.774,318.086,319.806,322.536,322.116
8.63756,0.0175436,0.0204169,1,3,0,-6.97643,1.72499,0.995966,0.447424,0.493349,0.826519,1.72499,0.826519,0.826519,0,0,0,0.826519,1.72499,0.826519,0,0,0,0.826519,0.826519,1.72499,0,0,0,0,0,0,0.447424,0,0,0,0,0,0,0.447424,0,0,0,0,0,0,0.447424,108.1,136.647,143.835,185.068,187.654,194.42,199.96,207.374,232.042,231.926,238.909,242.232,242.128,249.532,268.064,272.759,285.921,286.178,289.598,296.959,302.308,302.728,305.156,305.316,307.437,310.07,316.871,319.879,322.641,322.779
9.22363,0.196473,0.00670219,2,5,0,-7.55907,1.72432,0.997796,0.447649,0.495087,0.827042,1.72432,0.827042,0.827042,0,0,0,0.827042,1.72432,0.827042,0,0,0,0.827042,0.827042,1.72432,0,0,0,0,0,0,0.447649,0,0,0,0,0,0,0.447649,0,0,0,0,0,0,0.447649,108.371,135.583,145.011,183.567,188.579,195.332,198.774,207.732,231.453,232.402,239.518,242.759,242.419,249.665,267.323,271.251,284.603,284.861,289.335,297.65,302.136,303.682,305.98,305.796,306.318,309.346,316.95,321.359,322.013,323.099
9.22363,0,0.0223695,0,1,1,-8.37489,1.72432,0.997796,0.447649,0.495087,0.827042,1.72432,0.827042,0.827042,0,0,0,0.827042,1.72432,0.827042,0,0,0,0.827042,0.827042,1.72432,0,0,0,0,0,0,0.447649,0,0,0,0,0,0,0.447649,0,0,0,0,0,0,0.447649,109.327,136.262,145.478,184.131,188.285,194.395,199.342,206.942,232.461,231.781,238.916,242.074,241.7,249.919,266.893,272.22,285.14,285.799,288.265,297.158,300.453,302.771,304.563,305.486,306.334,311.108,316.333,320.915,322.729,323.572
8.57558,0.552557,0.00245193,3,7,0,-3.08882,1.72385,0.998367,0.447564,0.496307,0.827253,1.72385,0.827253,0.827253,0,0,0,0.827253,1.72385,0.827253,0,0,0,0.827253,0.827253,1.72385,0,0,0,0,0,0,0.447564,0,0,0,0,0,0,0.447564,0,0,0,0,0,0,0.447564,109.418,136.45,144.259,184.777,187.866,195.629,198.58,208.349,231.83,232.002,238.427,242.743,242.271,249.616,267.567,272.063,285.096,285.881,288.43,296.645,302.084,303.043,304.23,305.593,306.895,310.958,318.047,320.478,322.577,322.046
11.7762,0.999055,0.000823403,7,239,0,-5.92563,1.71372,1.00296,0.449456,0.439064,0.817457,1.71372,0.817457,0.817457,0,0,0,0.817457,1.71372,0.817457,0,0,0,0.817457,0.817457,1.71372,0,0,0,0,0,0,0.449456,0,0,0,0,0,0,0.449456,0,0,0,0,0,0,0.449456,108.737,135.967,143.797,185.178,187.584,195.798,198.659,207.27,231.677,232.283,238.328,242.259,242.988,250.331,267.352,272.595,285.76,285.807,289.528,296.264,302.675,303.199,304.997,306.091,306.6,310.519,317.29,319.413,321.909,322.839
12.0122,0.970172,0.00105833,5,63,0,-9.62118,1.70636,1.00238,0.44946,0.438937,0.809573,1.70636,0.809573,0.809573,0,0,0,0.809573,1.70636,0.809573,0,0,0,0.809573,0.809573,1.70636,0,0,0,0,0,0,0.44946,0,0,0,0,0,0,0.44946,0,0,0,0,0,0,0.44946,109.713,135.696,143.702,184.721,187.53,196.291,199.297,208.27,231.35,233.029,239.242,241.528,241.988,250.026,267.857,272.55,284.902,286.688,289.246,296.904,302.19,302.824,306.015,305.111,305.479,310.781,317.351,319.616,322.589,322.66
12.3835,0.999521,0.00146756,5,63,0,-10.9419,1.70754,1.00076,0.44915,0.440576,0.809923,1.70754,0.809923,0.809923,0,0,0,0.809923,1.70754,0.809923,0,0,0,0.809923,0.809923,1.70754,0,0,0,0,0,0,0.44915,0,0,0,0,0,0,0.44915,0,0,0,0,0,0,0.44915,109.212,136.4,145.14,185.321,188.558,196.429,199.007,208.181,231.005,232.675,238.528,242.305,242.715,249.709,266.903,272.076,284.308,285.607,289.604,296.692,301.707,302.579,305.1,304.895,306.24,310.597,317.911,319.216,322.038,323.066
11.4706,0.987614,0.00243856,4,31,0,-10.8759,1.71352,1.00334,0.44973,0.444072,0.817058,1.71352,0.817058,0.817058,0,0,0,0.817058,1.71352,0.817058,0,0,0,0.817058,0.817058,1.71352,0,0,0,0,0,0,0.44973,0,0,0,0,0,0,0.44973,0,0,0,0,0,0,0.44973,109.206,136.039,144.589,184.525,187.628,195.686,198.71,208.618,231.235,233.328,238.463,242.393,243.056,250.829,267.239,272.578,285.051,286.132,288.427,296.724,301.573,303.594,305.548,305.98,306.6,311.13,316.867,320.614,322.365,323.53
8.79921,0.770633,0.00413886,6,71,0,-6.46853,1.69849,0.996037,0.447865,0.530212,0.799197,1.69849,0.799197,0.799197,0,0,0,0.799197,1.69849,0.799197,0,0,0,0.799197,0.799197,1.69849,0,0,0,0,0,0,0.447865,0,0,0,0,0,0,0.447865,0,0,0,0,0,0,0.447865,108.57,136.415,144.432,183.941,188.264,195.451,198.301,208.123,232.292,232.393,238.54,242.373,242.642,249.411,267.791,273.576,284.551,286.195,289.668,297.094,301.467,303.499,304.532,304.523,306.155,309.45,317.366,320.387,322.143,323.117
8.22162,0.852716,0.00367388,4,31,0,-7.1671,1.69293,1.00473,0.449885,0.511325,0.797404,1.69293,0.797404,0.797404,0,0,0,0.797404,1.69293,0.797404,0,0,0,0.797404,0.797404,1.69293,0,0,0,0,0,0,0.449885,0,0,0,0,0,0,0.449885,0,0,0,0,0,0,0.449885,109.502,135.931,144.53,185.22,186.808,195.675,200.912,208.015,231.539,232.882,238.552,242.574,242.602,249.382,267.036,271.588,285.364,285.794,290.081,295.789,301.25,303.078,304.611,304.708,306.362,311.337,317.102,319.405,321.828,324.263
8.37303,0.997203,0.00427882,4,15,0,-7.36717,1.70809,0.996299,0.447474,0.511298,0.809817,1.70809,0.809817,0.809817,0,0,0,0.809817,1.70809,0.809817,0,0,0,0.809817,0.809817,1.70809,0,0,0,0,0,0,0.447474,0,0,0,0,0,0,0.447474,0,0,0,0,0,0,0.447474,109.656,136.189,144.697,185.069,188.171,194.396,198.013,206.503,231.319,231.28,237.984,241.264,242.425,250.16,266.73,272.418,285.534,285.332,289.078,296.687,301.534,302.543,305.4,305.948,306.294,310.481,318.542,318.957,322.436,323.282
8.37303,0.00476199,0.00795236,1,3,0,-6.07924,1.70809,0.996299,0.447474,0.511298,0.809817,1.70809,0.809817,0.809817,0,0,0,0.809817,1.70809,0.809817,0,0,0,0.809817,0.809817,1.70809,0,0,0,0,0,0,0.447474,0,0,0,0,0,0,0.447474,0,0,0,0,0,0,0.447474,108.614,136.123,144.47,184.079,187.477,195.245,199.152,208.438,231.902,233.512,238.914,242.574,241.837,249.807,266.441,272.691,284.248,285.23,289.222,297.5,301.565,303.122,305.145,305.512,307.114,309.719,318.428,319.853,321.163,322.788
9.34494,0.999419,0.000646602,5,63,0,-7.36366,1.7088,0.998778,0.449205,0.511348,0.809288,1.7088,0.809288,0.809288,0,0,0,0.809288,1.7088,0.809288,0,0,0,0.809288,0.809288,1.7088,0,0,0,0,0,0,0.449205,0,0,0,0,0,0,0.449205,0,0,0,0,0,0,0.449205,108.885,136.311,144.08,184.498,188.426,195.237,199.656,208.588,232.283,231.965,239.702,242.155,242.822,250.031,266.446,272.092,284.823,285.284,288.412,297.547,301.738,303.402,305.452,304.915,306.261,310.858,318.132,321.416,321.812,322.658
9.03322,0.994811,0.0012287,7,159,0,-7.81061,1.71998,0.998007,0.447597,0.48002,0.823001,1.71998,0.823001,0.823001,0,0,0,0.823001,1.71998,0.823001,0,0,0,0.823001,0.823001,1.71998,0,0,0,0,0,0,0.447597,0,0,0,0,0,0,0.447597,0,0,0,0,0,0,0.447597,109.121,136.376,144.159,184.295,187.823,195.085,199.048,208.176,232.09,232.907,239.243,242.243,242.624,249.534,267.328,271.684,284.277,285.305,288.884,296.744,301.417,303.846,304.846,305.197,306.863,310.335,318.052,320.185,322.404,323.122
5.74272,0.74887,0.00230347,6,115,0,-3.2278,1.71231,0.99633,0.448901,0.541586,0.811199,1.71231,0.811199,0.811199,0,0,0,0.811199,1.71231,0.811199,0,0,0,0.811199,0.811199,1.71231,0,0,0,0,0,0,0.448901,0,0,0,0,0,0,0.448901,0,0,0,0,0,0,0.448901,108.576,137.072,144.082,184.259,188.057,194.807,199.615,207.951,232.34,232.772,239.865,242.699,242.339,250.356,268.215,271.989,285.194,286.022,288.903,297.343,301.744,303.273,306.14,305.493,306.625,310.123,318.728,320.445,322.066,323.885
9.96211,0.999998,0.0020007,5,63,0,-4.73211,1.71108,0.998513,0.448733,0.526662,0.812277,1.71108,0.812277,0.812277,0,0,0,0.812277,1.71108,0.812277,0,0,0,0.812277,0.812277,1.71108,0,0,0,0,0,0,0.448733,0,0,0,0,0,0,0.448733,0,0,0,0,0,0,0.448733,108.619,136.36,143.876,183.983,187.484,196.1,199.623,207.923,231.977,232.76,239.563,242.386,241.961,249.24,268.243,272.024,285.462,284.833,289.357,296.897,302.121,303.288,305.048,306.894,307.01,310.733,317.454,319.901,322.042,322.918
9.42534,0.950206,0.00380117,4,31,0,-8.18615,1.70972,0.997473,0.448605,0.527885,0.810234,1.70972,0.810234,0.810234,0,0,0,0.810234,1.70972,0.810234,0,0,0,0.810234,0.810234,1.70972,0,0,0,0,0,0,0.448605,0,0,0,0,0,0,0.448605,0,0,0,0,0,0,0.448605,109.857,137.205,144.251,184.604,186.98,194.473,199.289,208.99,231.13,232.352,239.705,242.588,243.037,249.389,267.688,273.118,284.147,286.012,289.957,297.719,300.914,303.357,304.004,305.264,305.862,309.857,317.665,319.76,321.877,323.283
9.75199,0.823213,0.0061556,4,19,0,-9.38493,1.71076,0.997817,0.448266,0.532562,0.81227,1.71076,0.81227,0.81227,0,0,0,0.81227,1.71076,0.81227,0,0,0,0.81227,0.81227,1.71076,0,0,0,0,0,0,0.448266,0,0,0,0,0,0,0.448266,0,0,0,0,0,0,0.448266,108.014,136.963,144.898,185.358,187.503,195.573,197.836,207.69,231.775,232.249,239.623,241.953,242.231,249.354,267.832,272.303,285.657,286.602,288.499,297.14,301.353,303.237,304.899,305.699,307.601,310.457,317.593,319.896,321.6,323.107
9.75199,0.168165,0.00672563,3,9,0,-9.15703,1.71076,0.997817,0.448266,0.532562,0.81227,1.71076,0.81227,0.81227,0,0,0,0.81227,1.71076,0.81227,0,0,0,0.81227,0.81227,1.71076,0,0,0,0,0,0,0.448266,0,0,0,0,0,0,0.448266,0,0,0,0,0,0,0.448266,108.621,136.238,144.51,184.461,187.915,193.933,199.208,207.603,232.493,232.695,239.663,242.074,242.718,250.949,267.253,272.376,285.305,285.101,289.137,296.692,301.017,303.192,303.543,305.971,306.204,310.289,317.376,319.905,322.012,323.517
7.52454,0.973421,0.00100905,7,191,0,-5.71962,1.68554,1.00691,0.45136,0.52196,0.789011,1.68554,0.789011,0.789011,0,0,0,0.789011,1.68554,0.789011,0,0,0,0.789011,0.789011,1.68554,0,0,0,0,0,0,0.45136,0,0,0,0,0,0,0.45136,0,0,0,0,0,0,0.45136,109.54,135.935,144.932,184.977,187.387,197.008,198.847,208.727,230.978,232.744,239.794,243.036,243.738,249.716,266.93,273.278,284.841,286.361,289.777,296.8,300.952,302.921,304.803,305.102,305.719,310.427,317.33,319.288,323.104,324.281
9.36159,0.954447,0.00175771,4,31,0,-3.32732,1.67785,0.998284,0.449498,0.525159,0.77731,1.67785,0.77731,0.77731,0,0,0,0.77731,1.67785,0.77731,0,0,0,0.77731,0.77731,1.67785,0,0,0,0,0,0,0.449498,0,0,0,0,0,0,0.449498,0,0,0,0,0,0,0.449498,108.216,135.539,144.848,185.48,187.602,196.055,199.144,208.17,231.535,231.776,239.173,242.284,242.66,249.484,267.916,273.247,285.472,286.394,288.7,296.974,301.232,303.19,303.378,305.349,306.089,310.661,318.653,319.189,323.094,323.926
8.72245,0.999432,0.00287031,4,15,0,-8.55495,1.66939,1.00188,0.450593,0.524114,0.769901,1.66939,0.769901,0.769901,0,0,0,0.769901,1.66939,0.769901,0,0,0,0.769901,0.769901,1.66939,0,0,0,0,0,0,0.450593,0,0,0,0,0,0,0.450593,0,0,0,0,0,0,0.450593,109.034,136.726,145.586,184.231,187.959,195.554,199.442,208.413,231.736,234.04,239.186,242.295,243.074,250.095,267.644,272.782,285.247,286.05,289.458,296.613,300.917,302.483,304.653,305.374,306.53,310.492,318.137,319.702,321.547,323.557
8.13468,0.920539,0.00531417,3,7,0,-7.85233,1.66853,1.00304,0.451009,0.519676,0.769244,1.66853,0.769244,0.769244,0,0,0,0.769244,1.66853,0.769244,0,0,0,0.769244,0.769244,1.66853,0,0,0,0,0,0,0.451009,0,0,0,0,0,0,0.451009,0,0,0,0,0,0,0.451009,108.662,136.604,144.662,184.495,188.17,195.719,199.466,207.434,231.593,233.109,239.209,242.015,243.681,250.657,267.633,272.134,285.752,285.448,288.78,297.038,301.575,303.755,304.008,305.41,305.051,310.366,318.243,320.106,322.617,323.509
8.13468,0.0851108,0.00773041,1,3,0,-5.24737,1.66853,1.00304,0.451009,0.519676,0.769244,1.66853,0.769244,0.769244,0,0,0,0.769244,1.66853,0.769244,0,0,0,0.769244,0.769244,1.66853,0,0,0,0,0,0,0.451009,0,0,0,0,0,0,0.451009,0,0,0,0,0,0,0.451009,109.568,136.245,144.248,185.31,188.739,195.937,200.39,208.154,231.503,232.008,238.322,242.731,242.895,248.782,266.514,272.908,285.755,285.447,289.813,296.86,301.723,303.135,304.058,305.896,306.481,311.053,317.799,320.042,322.826,323.116
8.93055,0.994971,0.000985772,5,39,0,-6.60646,1.67663,0.998087,0.449716,0.51706,0.775478,1.67663,0.775478,0.775478,0,0,0,0.775478,1.67663,0.775478,0,0,0,0.775478,0.775478,1.67663,0,0,0,0,0,0,0.449716,0,0,0,0,0,0,0.449716,0,0,0,0,0,0,0.449716,107.933,136.196,144.329,185.637,187.921,195.623,199.696,208.011,232.412,232.561,239.48,242.206,241.888,250.455,267.455,273.817,284.102,285.255,289.558,296.913,301.822,302.821,304.527,305.297,306.572,309.595,317.259,318.689,322.296,323.791
10.6967,0.997797,0.00179238,6,71,0,-8.06117,1.72293,0.999166,0.448572,0.470463,0.825042,1.72293,0.825042,0.825042,0,0,0,0.825042,1.72293,0.825042,0,0,0,0.825042,0.825042,1.72293,0,0,0,0,0,0,0.448572,0,0,0,0,0,0,0.448572,0,0,0,0,0,0,0.448572,108.425,136.505,144.126,184.709,188.066,196.684,199.282,207.649,231.838,232.589,238.9,242.284,241.682,250.486,266.78,273.001,285.32,285.439,289.266,296.827,302.533,303.661,305.549,306.06,306.302,310.307,317.519,320.043,323.132,322.864
11.072,0.981376,0.00325309,5,31,0,-9.70224,1.71709,0.999068,0.448298,0.47276,0.819657,1.71709,0.819657,0.819657,0,0,0,0.819657,1.71709,0.819657,0,0,0,0.819657,0.819657,1.71709,0,0,0,0,0,0,0.448298,0,0,0,0,0,0,0.448298,0,0,0,0,0,0,0.448298,109.126,136.398,145.003,185.036,188.209,195.001,199.031,208.242,231.818,232.373,240.234,241.729,242.925,249.825,268.018,272.818,285.285,286.36,288.936,297.415,301.089,302.155,306.109,304.995,306.228,310.706,316.9,320.397,322.524,322.297
11.072,0.00274444,0.00558003,3,7,0,-8.24175,1.71709,0.999068,0.448298,0.47276,0.819657,1.71709,0.819657,0.819657,0,0,0,0.819657,1.71709,0.819657,0,0,0,0.819657,0.819657,1.71709,0,0,0,0,0,0,0.448298,0,0,0,0,0,0,0.448298,0,0,0,0,0,0,0.448298,109.519,135.463,144.809,184.213,187.587,195.739,198.916,208.127,230.72,232.46,238.782,242.243,242.415,249.172,267.138,272.006,285.383,286.084,289.616,296.314,302.097,303.587,305.323,306.352,306.723,310.423,318.01,320.077,322.153,323.434
9.77451,0.985335,0.000607155,6,127,0,-6.74184,1.70941,1.00486,0.450438,0.467911,0.812884,1.70941,0.812884,0.812884,0,0,0,0.812884,1.70941,0.812884,0,0,0,0.812884,0.812884,1.70941,0,0,0,0,0,0,0.450438,0,0,0,0,0,0,0.450438,0,0,0,0,0,0,0.450438,108.372,136.494,145.054,185.321,188.244,196.076,199.889,207.525,232.313,231.818,238.632,241.375,243.426,250.416,266.612,271.798,284.712,286.188,290.36,297.506,301.908,303.482,304.45,305.206,306.336,309.714,316.554,320.009,322.734,324.565
11.0776,0.993762,0.00105858,3,15,0,-8.73199,1.70979,1.00345,0.449869,0.467194,0.813142,1.70979,0.813142,0.813142,0,0,0,0.813142,1.70979,0.813142,0,0,0,0.813142,0.813142,1.70979,0,0,0,0,0,0,0.449869,0,0,0,0,0,0,0.449869,0,0,0,0,0,0,0.449869,108.221,136.289,144.295,184.458,188.189,195.045,200.284,208.784,231.879,232.312,239.526,241.924,242.41,250.369,266.926,273.092,284.055,286.116,289.075,296.362,301.242,303.134,304.608,305.399,306.224,310.086,317.427,319.291,322.088,323.149
11.2663,0.967176,0.0018717,5,31,0,-9.72742,1.69488,0.999001,0.44894,0.477694,0.796103,1.69488,0.796103,0.796103,0,0,0,0.796103,1.69488,0.796103,0,0,0,0.796103,0.796103,1.69488,0,0,0,0,0,0,0.44894,0,0,0,0,0,0,0.44894,0,0,0,0,0,0,0.44894,108.43,137.05,144.384,184.062,188.406,196.026,198.873,208.268,231.988,232.352,238.975,241.839,242.538,250.268,267.351,271.821,284.361,285.791,290.066,297.24,300.662,302.969,305.151,305.142,306.327,310.309,317.511,320.226,321.635,322.474
