# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 16
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922554
# output
#   file = cmsx4.20modes.16.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
-31.3539,0.808076,0.00189254,7,127,0,36.0446,1.30881,2.76203,2.2666,1.98206,-0.73149,0.688017,0.115159,-0.332447,3.02875,-1.18213,-1.2027,-0.326196,-0.0348927,-0.400769,-1.18213,2.84953,-1.02348,0.420574,-0.510402,0.0615339,-1.2027,-1.02348,2.8701,-0.0943782,0.545294,0.339235,-0.326196,0.420574,-0.0943782,1.57556,0.339235,-0.510402,-0.0348927,-0.510402,0.545294,0.339235,1.39635,-0.326196,-0.400769,0.0615339,0.339235,-0.510402,-0.326196,1.41691,0.568542,-0.60662,0.54952,0.0824574,70.4608,77.4084,80.8727,84.0808,113.554,114.561,117.447,123.43,131.667,130.507,132.696,144.611,150.743,154.114,156.628,155.546,165.91,163.231,163.973,171.114
-28.2832,0.942321,0.00200069,7,127,0,34.2335,1.32437,2.73016,2.25756,2.04448,-0.756041,0.606613,0.191245,-0.32942,3.11329,-1.28486,-1.1629,-0.168609,-0.182208,-0.306316,-1.28486,2.63889,-0.688501,0.263797,-0.575538,0.308101,-1.1629,-0.688501,2.51693,-0.0951882,0.757746,-0.001785,-0.168609,0.263797,-0.0951882,1.89848,-0.001785,-0.575538,-0.182208,-0.575538,0.757746,-0.001785,1.42408,-0.168609,-0.306316,0.308101,-0.001785,-0.575538,-0.168609,1.30213,0.537405,-0.676755,0.483946,0.137822,70.9165,78.1106,86.5803,88.2623,116.038,116.437,118.563,126.075,131.709,132.67,140.795,145.224,148.544,155.377,156.565,157.868,156.537,170.314,168.476,169.143
-27.8709,0.273508,0.00273941,6,63,0,31.3108,1.31699,2.72475,2.24746,2.06645,-0.755252,0.605616,0.189785,-0.332671,3.09788,-1.2861,-1.16014,-0.165503,-0.179914,-0.30189,-1.2861,2.62891,-0.691164,0.260209,-0.573974,0.299809,-1.16014,-0.691164,2.50295,-0.0947058,0.753888,0.00208121,-0.165503,0.260209,-0.0947058,1.88897,0.00208121,-0.573974,-0.179914,-0.573974,0.753888,0.00208121,1.41999,-0.165503,-0.30189,0.299809,0.00208121,-0.573974,-0.165503,1.29403,0.538426,-0.676522,0.483419,0.136829,74.6704,74.6836,86.4469,86.4285,109.418,113.892,118.776,124.915,129.448,131.387,138.291,145.748,150.325,149.36,156.24,160.229,159.68,165.796,167.733,171.275
-29.106,0.964813,0.00103325,7,127,0,30.9385,1.34467,2.71435,2.31155,1.98441,-0.750276,0.599346,0.208171,-0.358529,3.13528,-1.36237,-1.14529,-0.167141,-0.231901,-0.340571,-1.36237,2.67868,-0.688696,0.269992,-0.563215,0.330644,-1.14529,-0.688696,2.4616,-0.102852,0.795117,0.00992691,-0.167141,0.269992,-0.102852,1.98138,0.00992691,-0.563215,-0.231901,-0.563215,0.795117,0.00992691,1.52478,-0.167141,-0.340571,0.330644,0.00992691,-0.563215,-0.167141,1.3077,0.544833,-0.672795,0.477454,0.150143,67.6704,77.3344,89.7802,86.8392,109.482,109.837,115.536,122.558,127.939,135.142,137.676,146.938,149.394,149.067,156.11,157.775,162.836,169.118,167.418,168.688
-29.3615,0.270764,0.00147673,8,351,0,33.3722,1.37393,2.5341,2.21282,2.14313,-0.741359,0.635706,0.0692337,-0.372498,3.10505,-1.19293,-1.28319,-0.176364,0.0818427,-0.17773,-1.19293,2.76252,-0.940653,0.203946,-0.59589,-0.0378766,-1.28319,-0.940653,2.85278,-0.0275826,0.514047,0.215607,-0.176364,0.203946,-0.0275826,1.64466,0.215607,-0.59589,0.0818427,-0.59589,0.514047,0.215607,1.30213,-0.176364,-0.17773,-0.0378766,0.215607,-0.59589,-0.176364,1.39239,0.55618,-0.651062,0.514074,0.050106,73.1672,78.5015,87.2185,85.9136,106.839,112.858,119.843,125.518,124.657,133.1,139.303,151.411,148.558,151.333,154.169,163.364,160.31,164.4,166.542,173.273
-28.8746,0.997093,0.000560352,10,1023,0,32.6191,1.27212,3.06178,2.41944,2.35054,-0.734113,0.525599,0.087733,-0.308286,3.42868,-1.47066,-1.30247,0.041773,-0.114045,0.060473,-1.47066,2.89157,-0.765364,-0.0503958,-0.727936,-0.121255,-1.30247,-0.765364,2.72338,0.00862277,0.841981,0.0607825,0.041773,-0.0503958,0.00862277,1.96236,0.0607825,-0.727936,-0.114045,-0.727936,0.841981,0.0607825,1.42525,0.041773,0.060473,-0.121255,0.0607825,-0.727936,0.041773,1.25706,0.565276,-0.699392,0.432578,0.0647308,72.1807,73.7922,86.5194,91.7423,108.631,115.507,117.413,125.689,130.966,129.695,136.97,146.071,150.588,152.632,153.382,158.806,158.577,165.939,172.354,171.995
-29.7547,0.983904,0.000850753,9,767,0,31.2118,1.29301,3.00446,2.43071,2.53952,-0.761032,0.579299,0.0754011,-0.325052,3.44926,-1.35491,-1.45144,-0.0300605,0.0707155,-0.0379629,-1.35491,2.91273,-0.914915,0.0445994,-0.779148,0.0397184,-1.45144,-0.914915,3.00927,-0.014539,0.708432,-0.00175552,-0.0300605,0.0445994,-0.014539,1.84084,-0.00175552,-0.779148,0.0707155,-0.779148,0.708432,-0.00175552,1.30431,-0.0300605,-0.0379629,0.0397184,-0.00175552,-0.779148,-0.0300605,1.40085,0.530918,-0.702433,0.470853,0.0548778,71.9455,74.9238,86.6419,92.1622,108.284,116.345,114.751,130.538,129.376,129.231,135.874,149.261,151.784,151.949,155.345,157.586,158.543,169.268,167.099,171.015
-29.5242,0.950169,0.00125501,9,511,0,32.0398,1.27741,3.09166,2.46367,1.63401,-0.799696,0.66194,0.130313,-0.316342,3.39455,-1.17322,-1.57661,-0.213482,0.138376,-0.248418,-1.17322,2.74507,-0.927126,0.358005,-0.72318,0.405543,-1.57661,-0.927126,3.14846,-0.144523,0.584803,-0.157125,-0.213482,0.358005,-0.144523,1.85288,-0.157125,-0.72318,0.138376,-0.72318,0.584803,-0.157125,1.2034,-0.213482,-0.248418,0.405543,-0.157125,-0.72318,-0.213482,1.60679,0.478802,-0.698463,0.523769,0.0925442,68.7476,76.0493,85.8928,88.8899,112.771,116.051,117.851,127.533,127.635,130.138,137.146,150.542,148.897,152.011,154.988,154.773,156.597,163.852,167.149,168.721
-35.9355,0.904638,0.00173134,7,127,0,39.1678,1.38294,2.88905,2.56658,1.45872,-0.827663,0.618543,0.189834,-0.393826,3.58024,-1.35927,-1.62569,-0.102327,0.0126181,-0.194992,-1.35927,2.82068,-0.866122,0.175229,-0.563191,0.673649,-1.62569,-0.866122,3.0871,-0.072901,0.550573,-0.478657,-0.102327,0.175229,-0.072901,2.09428,-0.478657,-0.563191,0.0126181,-0.563191,0.550573,-0.478657,1.33471,-0.102327,-0.194992,0.673649,-0.478657,-0.563191,-0.102327,1.60114,0.438992,-0.744891,0.484175,0.134156,70.9618,72.9337,86.3545,95.0564,106.431,111.214,118.464,124.954,125.756,133.822,140.764,148.603,150.568,152.728,157.842,158.111,163.16,170.145,169.355,172.258
-32.4844,0.0422441,0.0021868,6,63,0,39.601,1.37245,2.83884,2.49195,1.44988,-0.826581,0.613278,0.184756,-0.383162,3.49301,-1.32757,-1.55933,-0.0872006,0.0183081,-0.170099,-1.32757,2.78313,-0.849439,0.154233,-0.550712,0.632697,-1.55933,-0.849439,3.01489,-0.0670325,0.532404,-0.462599,-0.0872006,0.154233,-0.0670325,2.02567,-0.462599,-0.550712,0.0183081,-0.550712,0.532404,-0.462599,1.31579,-0.0872006,-0.170099,0.632697,-0.462599,-0.550712,-0.0872006,1.54755,0.440567,-0.746694,0.480889,0.130747,68.6081,75.2221,84.379,92.2209,111.318,111.267,115.1,126.654,127.343,135.419,141.56,146.956,149.607,153.413,154.474,160.24,161.56,166.216,171.362,170.295
-30.5549,0.692074,0.000552054,9,511,0,37.7317,1.34864,2.84558,2.43874,1.46194,-0.826884,0.608097,0.193684,-0.365408,3.42893,-1.30765,-1.50345,-0.0893605,-0.0123073,-0.164309,-1.30765,2.73369,-0.808213,0.133793,-0.519435,0.633959,-1.50345,-0.808213,2.92949,-0.0444328,0.531742,-0.46965,-0.0893605,0.133793,-0.0444328,1.99593,-0.46965,-0.519435,-0.0123073,-0.519435,0.531742,-0.46965,1.30069,-0.0893605,-0.164309,0.633959,-0.46965,-0.519435,-0.0893605,1.49649,0.440125,-0.748804,0.476235,0.137051,69.1493,70.0888,86.2772,90.4797,110.841,112.288,116.632,123.83,127.686,133.548,139.895,147.116,149.439,154.874,151.533,158.309,161.972,167.715,168.748,170.71
-26.2681,0.965445,0.00047113,10,1023,0,34.054,1.33937,2.56223,2.14661,1.70938,-0.732615,0.63502,0.160815,-0.336201,2.93338,-1.18632,-1.08009,-0.188493,-0.131143,-0.353655,-1.18632,2.63636,-0.783068,0.334837,-0.509905,0.152053,-1.08009,-0.783068,2.53013,-0.146344,0.641048,0.201602,-0.188493,0.334837,-0.146344,1.69974,0.201602,-0.509905,-0.131143,-0.509905,0.641048,0.201602,1.40272,-0.188493,-0.353655,0.152053,0.201602,-0.509905,-0.188493,1.29649,0.567142,-0.636805,0.509272,0.116065,71.1937,77.1657,85.1983,90.8682,117.582,112.013,118.15,126.497,124.551,135.568,137.503,144.148,149.23,155.133,157.347,158.37,162.062,166.305,163.851,173.349
-27.2894,0.647674,0.000667255,9,767,0,35.2091,1.3018,2.71874,2.19698,2.20871,-0.753719,0.589229,0.154065,-0.31437,3.10302,-1.26804,-1.16192,-0.116383,-0.114688,-0.197213,-1.26804,2.64296,-0.701861,0.180095,-0.602504,0.195226,-1.16192,-0.701861,2.53685,-0.0637117,0.717192,0.00198631,-0.116383,0.180095,-0.0637117,1.80949,0.00198631,-0.602504,-0.114688,-0.602504,0.717192,0.00198631,1.34942,-0.116383,-0.197213,0.195226,0.00198631,-0.602504,-0.116383,1.24331,0.540405,-0.685856,0.474436,0.111687,71.0673,76.0751,87.0401,88.1453,113.553,113.393,118.292,123.909,132.172,132.219,139.515,145.727,148.581,150.232,155.035,159.669,158.062,166.64,168.277,166.269
-25.9198,0.995635,0.00052486,10,1023,0,29.4031,1.27753,3.36382,2.68594,1.8078,-0.788582,0.650343,0.165728,-0.319428,3.66936,-1.36269,-1.66799,-0.269685,-0.0292464,-0.356314,-1.36269,2.9083,-0.906941,0.415705,-0.781049,0.498674,-1.66799,-0.906941,3.21361,-0.14602,0.810295,-0.142361,-0.269685,0.415705,-0.14602,2.09842,-0.142361,-0.781049,-0.0292464,-0.781049,0.810295,-0.142361,1.33737,-0.269685,-0.356314,0.498674,-0.142361,-0.781049,-0.269685,1.64268,0.494124,-0.690812,0.514487,0.117998,70.9833,72.1145,87.9459,89.9608,112.016,112.9,114.682,126.348,129.945,132.774,135.163,147.926,150.635,152.609,154.504,157.329,163.243,168.945,168.762,176.622
-27.0297,0.986061,0.00078276,8,511,0,28.619,1.28274,3.38333,2.71947,1.88626,-0.774944,0.635528,0.134078,-0.324834,3.75091,-1.45089,-1.66696,-0.23737,0.019302,-0.301545,-1.45089,3.0701,-0.98614,0.358958,-0.853146,0.342509,-1.66696,-0.98614,3.28617,-0.121588,0.833844,-0.0409646,-0.23737,0.358958,-0.121588,2.05816,-0.0409646,-0.853146,0.019302,-0.853146,0.833844,-0.0409646,1.37734,-0.23737,-0.301545,0.342509,-0.0409646,-0.853146,-0.23737,1.59341,0.512547,-0.685898,0.507536,0.0961599,71.041,74.5003,87.7347,89.5266,109.191,112.932,115.593,124.797,130.24,130.116,137.425,149.549,147.214,154.826,154.718,158.27,161.285,164.433,167.452,177.541
-28.594,0.974619,0.00114319,8,511,0,32.1346,1.29165,3.36461,2.73345,2.10896,-0.836049,0.6473,0.114446,-0.333172,3.72612,-1.29373,-1.80709,-0.0334228,0.363022,-0.181485,-1.29373,2.99261,-1.07358,0.281016,-0.763949,0.650349,-1.80709,-1.07358,3.50597,-0.247594,0.400927,-0.468864,-0.0334228,0.281016,-0.247594,1.99305,-0.468864,-0.763949,0.363022,-0.763949,0.400927,-0.468864,1.25954,-0.0334228,-0.181485,0.650349,-0.468864,-0.763949,-0.0334228,1.77289,0.426697,-0.743221,0.508959,0.0807,71.0719,74.5962,84.0937,92.8786,114.387,111.909,115.984,128.679,129.783,131.787,136.847,150.208,154.289,151.356,156.9,156.178,158.41,165.336,169.011,170.578
-28.4917,0.176779,0.0260783,3,13,1,30.4796,1.29182,3.35505,2.73016,2.10681,-0.834901,0.644644,0.115987,-0.335676,3.72896,-1.30504,-1.80346,-0.0335644,0.347669,-0.178039,-1.30504,2.99523,-1.06973,0.272206,-0.763212,0.64637,-1.80346,-1.06973,3.49366,-0.238642,0.415543,-0.46833,-0.0335644,0.272206,-0.238642,1.9961,-0.46833,-0.763212,0.347669,-0.763212,0.415543,-0.46833,1.26237,-0.0335644,-0.178039,0.64637,-0.46833,-0.763212,-0.0335644,1.7608,0.42839,-0.743358,0.507152,0.0818419,71.5899,74.0845,86.4609,90.5673,107.793,109.508,116.88,129.591,124.616,133.634,138.11,148.605,153.832,151.219,152.143,160.458,159.149,163.69,170.34,168.843
-28.4917,1.1364e-165,0.0839786,1,1,0,34.8099,1.29182,3.35505,2.73016,2.10681,-0.834901,0.644644,0.115987,-0.335676,3.72896,-1.30504,-1.80346,-0.0335644,0.347669,-0.178039,-1.30504,2.99523,-1.06973,0.272206,-0.763212,0.64637,-1.80346,-1.06973,3.49366,-0.238642,0.415543,-0.46833,-0.0335644,0.272206,-0.238642,1.9961,-0.46833,-0.763212,0.347669,-0.763212,0.415543,-0.46833,1.26237,-0.0335644,-0.178039,0.64637,-0.46833,-0.763212,-0.0335644,1.7608,0.42839,-0.743358,0.507152,0.0818419,67.5286,73.1264,84.4182,87.3968,114.431,111.123,115.638,126.464,131.558,132.603,134.093,152.056,150.443,150.094,153.199,156.12,162.612,169.638,169.66,168.524
-29.5609,0.932447,0.00910776,7,167,0,30.2129,1.29729,3.40128,2.77391,2.01406,-0.841164,0.635188,0.10044,-0.333807,3.77362,-1.33998,-1.80396,0.0476891,0.417574,-0.141182,-1.33998,3.10296,-1.1333,0.225788,-0.769664,0.660895,-1.80396,-1.1333,3.56695,-0.273477,0.35209,-0.519714,0.0476891,0.225788,-0.273477,1.97442,-0.519714,-0.769664,0.417574,-0.769664,0.35209,-0.519714,1.30375,0.0476891,-0.141182,0.660895,-0.519714,-0.769664,0.0476891,1.76774,0.419116,-0.754471,0.500093,0.0708702,73.3954,74.1861,87.0706,91.2001,109.904,115.867,114.673,127.688,131.361,139.372,137.815,147.852,150.584,151.869,154.668,160.348,160.255,162.732,169.341,173.846
-27.6029,0.877425,0.00836598,9,703,0,30.8367,1.28501,2.79847,2.23488,1.92433,-0.720142,0.587084,0.140627,-0.312208,3.11302,-1.35032,-1.10211,-0.10572,-0.148873,-0.265643,-1.35032,2.7529,-0.741983,0.237125,-0.584385,0.0449041,-1.10211,-0.741983,2.50468,-0.131405,0.733258,0.220739,-0.10572,0.237125,-0.131405,1.80511,0.220739,-0.584385,-0.148873,-0.584385,0.733258,0.220739,1.44499,-0.10572,-0.265643,0.0449041,0.220739,-0.584385,-0.10572,1.19677,0.582504,-0.650248,0.476779,0.102703,69.5178,76.7119,85.2378,86.6858,114.135,114.695,114.469,122.737,130.66,131.426,138.597,142.034,149.65,152.109,155.949,160.393,160.628,166.517,168.515,173.525
-27.6758,0.999736,0.00814154,7,255,0,32.5474,1.32219,2.7017,2.23736,1.71277,-0.725354,0.503838,-0.00847529,-0.334072,3.14478,-1.15385,-1.33688,0.153894,-0.00188392,0.212153,-1.15385,2.58289,-0.774996,-0.23956,-0.600251,-0.361962,-1.33688,-0.774996,2.76592,0.0856657,0.602135,0.149808,0.153894,-0.23956,0.0856657,1.79644,0.149808,-0.600251,-0.00188392,-0.600251,0.602135,0.149808,1.23455,0.153894,0.212153,-0.361962,0.149808,-0.600251,0.153894,1.41758,0.576124,-0.70184,0.418881,-0.00629835,69.9742,76.3225,85.8538,89.6331,115.72,116.671,113.879,124.45,128.12,128.636,136.937,145.685,148.837,153.237,155.375,159.609,161.41,165.096,167.632,170.15
-27.5988,0.747007,0.012701,8,511,0,30.2144,1.27381,3.33507,2.64764,2.20728,-0.761209,0.47022,0.0265967,-0.313948,3.58958,-1.44296,-1.50071,0.298993,-0.0759311,0.418075,-1.44296,3.08015,-0.991273,-0.45294,-0.773099,-0.218022,-1.50071,-0.991273,3.1379,0.153947,0.84903,-0.200053,0.298993,-0.45294,0.153947,1.97031,-0.200053,-0.773099,-0.0759311,-0.773099,0.84903,-0.200053,1.46088,0.298993,0.418075,-0.218022,-0.200053,-0.773099,0.298993,1.51863,0.530686,-0.752694,0.389148,0.019681,67.1991,75.5608,82.2378,88.2727,109.038,110.262,116.137,127.982,127.274,136.501,138.951,150.593,147.056,153.568,153.518,161.68,156.718,166.508,171.642,173.01
-27.2335,0.997441,0.00995316,7,127,0,29.8558,1.24404,3.41335,2.62847,1.92912,-0.761827,0.477401,0.0730364,-0.296073,3.61693,-1.56266,-1.40237,0.193146,-0.130098,0.355264,-1.56266,3.12265,-0.908094,-0.33901,-0.782251,-0.101986,-1.40237,-0.908094,2.96237,0.145864,0.912349,-0.253278,0.193146,-0.33901,0.145864,2.01645,-0.253278,-0.782251,-0.130098,-0.782251,0.912349,-0.253278,1.52217,0.193146,0.355264,-0.101986,-0.253278,-0.782251,0.193146,1.36189,0.529879,-0.749431,0.393286,0.0539136,69.6532,75.0647,85.664,88.854,110.132,114.775,117.59,126.828,128.595,133.442,135.869,143.23,148.118,153.163,156.025,156.499,161.214,166.741,167.879,176.269
-26.8214,0.584486,0.0174316,5,63,0,28.562,1.2714,3.34151,2.65577,1.81368,-0.759074,0.479211,0.0527193,-0.318162,3.64289,-1.53319,-1.47462,0.22851,-0.0993355,0.36388,-1.53319,3.11824,-0.949974,-0.366837,-0.795577,-0.162124,-1.47462,-0.949974,3.05967,0.138327,0.894912,-0.201756,0.22851,-0.366837,0.138327,2.02396,-0.201756,-0.795577,-0.0993355,-0.795577,0.894912,-0.201756,1.49932,0.22851,0.36388,-0.162124,-0.201756,-0.795577,0.22851,1.44074,0.533469,-0.746508,0.395749,0.0389653,70.5067,76.0598,86.4206,85.4388,111.434,111.516,114.319,127.15,126.986,131.534,136.995,148.26,151.853,154.268,151.071,157.357,159.653,163.895,173.259,173.373
-27.2453,0.644413,0.0086268,6,127,0,28.7413,1.27136,3.35938,2.67191,1.7703,-0.763669,0.48473,0.0248105,-0.319357,3.64756,-1.45803,-1.55688,0.287559,-0.0244495,0.372295,-1.45803,3.11397,-1.02329,-0.418854,-0.808431,-0.187359,-1.55688,-1.02329,3.21282,0.131296,0.832881,-0.184937,0.287559,-0.418854,0.131296,1.96798,-0.184937,-0.808431,-0.0244495,-0.808431,0.832881,-0.184937,1.43439,0.287559,0.372295,-0.187359,-0.184937,-0.808431,0.287559,1.53324,0.527467,-0.749195,0.400187,0.0183138,70.4315,77.2861,86.2849,89.0316,110.348,114.439,120.209,125.819,127.945,134.32,134.352,148.069,147.298,151.904,156.078,159.717,157.656,165.72,167.026,171.15
-26.1834,0.99182,0.00519169,6,127,0,30.3045,1.2817,3.41942,2.7464,1.72847,-0.738341,0.479709,0.0169227,-0.324648,3.75212,-1.50579,-1.61392,0.262998,-0.094811,0.377187,-1.50579,3.06982,-0.93163,-0.40129,-0.828477,-0.383224,-1.61392,-0.93163,3.17796,0.138292,0.923288,0.00603786,0.262998,-0.40129,0.138292,2.13941,0.00603786,-0.828477,-0.094811,-0.828477,0.923288,0.00603786,1.45712,0.262998,0.377187,-0.383224,0.00603786,-0.828477,0.262998,1.56526,0.559982,-0.726008,0.398965,0.0125818,71.5206,73.3371,85.8635,90.3029,109.786,112.831,117.675,125.85,126.652,128.797,136.146,147.076,148.186,153.565,155.957,156.274,162.35,166.758,170.548,170.432
-26.6743,0.958843,0.00947077,7,255,0,29.4054,1.28306,3.52053,2.83535,1.77601,-0.72924,0.470169,0.00148541,-0.327688,3.83351,-1.51135,-1.69447,0.299355,-0.1273,0.429589,-1.51135,3.06285,-0.923812,-0.453989,-0.830156,-0.50559,-1.69447,-0.923812,3.24597,0.154634,0.957457,0.0760014,0.299355,-0.453989,0.154634,2.23922,0.0760014,-0.830156,-0.1273,-0.830156,0.957457,0.0760014,1.46856,0.299355,0.429589,-0.50559,0.0760014,-0.830156,0.299355,1.65169,0.571331,-0.720795,0.392472,0.00110831,67.3953,74.3423,87.8173,88.3228,108.749,109.987,116.581,126.53,129.987,132.146,139.837,148.087,150.828,150.409,157.476,158.509,162.796,165.022,167.525,177.547
-30.2438,0.975745,0.0157007,5,63,0,31.8134,1.22486,3.67483,2.78658,1.75468,-0.72583,0.475062,0.00657891,-0.291708,3.79549,-1.50288,-1.65117,0.274019,-0.129142,0.400781,-1.50288,3.01658,-0.872252,-0.410009,-0.835108,-0.511376,-1.65117,-0.872252,3.16487,0.13599,0.96425,0.110594,0.274019,-0.410009,0.13599,2.20603,0.110594,-0.835108,-0.129142,-0.835108,0.96425,0.110594,1.42712,0.274019,0.400781,-0.511376,0.110594,-0.835108,0.274019,1.57541,0.575539,-0.715159,0.396584,0.00490915,64.9171,74.2745,85.3076,87.5856,111.623,114.504,119.674,124.497,129.148,132.033,133.822,147.55,146.616,152.852,160.378,157.843,162.824,164.867,165.003,174.58
-30.3215,0.208855,0.0275394,2,5,0,32.1903,1.22561,3.69044,2.79257,1.75787,-0.724564,0.473168,0.0120249,-0.287803,3.80598,-1.52388,-1.6321,0.268773,-0.149221,0.402651,-1.52388,3.03101,-0.857137,-0.39957,-0.835833,-0.511414,-1.6321,-0.857137,3.13924,0.130797,0.985055,0.108763,0.268773,-0.39957,0.130797,2.22324,0.108763,-0.835833,-0.149221,-0.835833,0.985055,0.108763,1.44827,0.268773,0.402651,-0.511414,0.108763,-0.835833,0.268773,1.5565,0.577096,-0.714636,0.39519,0.00897764,69.5371,72.0402,84.422,88.5338,109.798,113.225,115.92,123.672,130.449,131.404,134.694,142.277,146.207,152.301,156.81,156.912,163.002,166.01,170.653,177.174
-31.735,0.981651,0.00435865,4,23,0,32.1148,1.22247,3.6753,2.78586,1.75091,-0.724789,0.472531,0.0131069,-0.293526,3.79143,-1.52778,-1.62824,0.267913,-0.15202,0.403009,-1.52778,3.02294,-0.859744,-0.398651,-0.832499,-0.506258,-1.62824,-0.859744,3.1234,0.130738,0.984519,0.103248,0.267913,-0.398651,0.130738,2.21964,0.103248,-0.832499,-0.15202,-0.832499,0.984519,0.103248,1.45115,0.267913,0.403009,-0.506258,0.103248,-0.832499,0.267913,1.55161,0.576818,-0.71514,0.394665,0.00978575,72.1996,72.9341,89.5588,89.9452,107.639,110.147,115.373,123.015,132,134.017,134.519,146.925,145.032,152.425,156.245,157.616,159.453,164.339,170.908,175.004
-28.6994,0.93418,0.007854,6,63,0,34.226,1.24391,3.71531,2.86568,1.84158,-0.730381,0.491127,0.0121913,-0.298729,3.93997,-1.57415,-1.71938,0.246575,-0.077513,0.350559,-1.57415,3.15503,-0.93443,-0.370314,-0.898627,-0.465109,-1.71938,-0.93443,3.30026,0.123739,0.97614,0.114551,0.246575,-0.370314,0.123739,2.22998,0.114551,-0.898627,-0.077513,-0.898627,0.97614,0.114551,1.44504,0.246575,0.350559,-0.465109,0.114551,-0.898627,0.246575,1.59027,0.569918,-0.712848,0.408605,0.00906665,67.5819,75.0799,87.4575,88.7002,116.971,111.975,114.587,123.639,132.218,129.15,137.539,146.189,150.116,154.126,160.562,155.676,159.665,161.575,171.401,176.702
-28.0552,0.783996,0.0121685,6,127,0,32.8698,1.24649,3.57692,2.77405,1.88516,-0.747855,0.513001,0.0123517,-0.304595,3.83986,-1.49837,-1.7042,0.221671,0.0450155,0.277373,-1.49837,3.14891,-1.01325,-0.332631,-0.909644,-0.301119,-1.7042,-1.01325,3.35475,0.110961,0.864629,0.0237459,0.221671,-0.332631,0.110961,2.0654,0.0237459,-0.909644,0.0450155,-0.909644,0.864629,0.0237459,1.37445,0.221671,0.277373,-0.301119,0.0237459,-0.909644,0.221671,1.58028,0.54793,-0.721202,0.423741,0.00912,69.5034,76.832,87.8854,88.9357,110.1,115.563,116.639,126.573,128.946,134.767,135.005,144.687,147.903,151.08,155.048,155.086,160.367,165.443,168.495,173.991
-27.7097,0.70155,0.0118324,8,383,0,30.6053,1.34778,2.50758,2.13179,1.89846,-0.740496,0.519103,0.0337902,-0.352498,3.03339,-1.16824,-1.22237,0.0989017,-0.00564936,0.137326,-1.16824,2.58463,-0.773613,-0.149323,-0.585609,-0.183562,-1.22237,-0.773613,2.63877,0.0504217,0.591258,0.0462366,0.0989017,-0.149323,0.0504217,1.71068,0.0462366,-0.585609,-0.00564936,-0.585609,0.591258,0.0462366,1.26192,0.0989017,0.137326,-0.183562,0.0462366,-0.585609,0.0989017,1.31605,0.557268,-0.710574,0.428852,0.0249631,69.0772,77.0197,85.4659,87.9143,110.515,114.244,116.688,122.875,127.564,131.642,140.944,144.744,153.155,150.095,156.367,159.697,158.455,164.954,168.767,166.764
-28.8971,0.798271,0.00896249,6,127,0,29.715,1.36029,2.49302,2.14365,1.89969,-0.736011,0.521981,0.0103125,-0.359425,3.04178,-1.13633,-1.26401,0.108693,0.0274412,0.146538,-1.13633,2.57134,-0.793574,-0.171068,-0.580596,-0.242942,-1.26401,-0.793574,2.69903,0.0623754,0.553155,0.0964039,0.108693,-0.171068,0.0623754,1.7095,0.0964039,-0.580596,0.0274412,-0.580596,0.553155,0.0964039,1.23906,0.108693,0.146538,-0.242942,0.0964039,-0.580596,0.108693,1.36674,0.562904,-0.704739,0.431768,0.00762495,66.9328,76.5208,86.4011,84.1228,112.039,113.035,119.05,128.99,128.53,128.479,141.565,149.031,150.165,152.029,151.278,158.987,160.616,164.648,168.99,168.272
